"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1200","1333","1267","2023-12-24"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-12-24"
"Acelga","Bogotá, D.C., Corabastos","533","667","599","2023-12-24"
"Acelga","Bucaramanga, Centroabastos","1600","2000","1775","2023-12-24"
"Acelga","Ibagué, Plaza La 21","1280","1600","1476","2023-12-24"
"Acelga","Medellín, Central Mayorista de Antioquia","1500","1600","1550","2023-12-24"
"Acelga","Neiva, Surabastos","1875","2500","2229","2023-12-24"
"Acelga","Pasto, El Potrerillo","2500","3500","2833","2023-12-24"
"Acelga","Pereira, Mercasa","2000","2500","2167","2023-12-24"
"Acelga","Tunja, Complejo de Servicios del Sur","1200","1700","1483","2023-12-24"
"Acelga","Villavicencio, CAV","1500","2000","1617","2023-12-24"
"Ahuyama","Armenia, Mercar","1000","1200","1022","2023-12-24"
"Ahuyama","Bogotá, D.C., Corabastos","1300","1600","1430","2023-12-24"
"Ahuyama","Bucaramanga, Centroabastos","900","1000","931","2023-12-24"
"Ahuyama","Cali, Cavasa","1200","1300","1250","2023-12-24"
"Ahuyama","Cali, Santa Elena","1200","1300","1225","2023-12-24"
"Ahuyama","Cartagena, Bazurto","1200","1500","1343","2023-12-24"
"Ahuyama","Cúcuta, Cenabastos","1300","1500","1380","2023-12-24"
"Ahuyama","Ibagué, Plaza La 21","1000","1200","1067","2023-12-24"
"Ahuyama","Manizales, Centro Galerías","1500","1500","1500","2023-12-24"
"Ahuyama","Medellín, Central Mayorista de Antioquia","800","1000","912","2023-12-24"
"Ahuyama","Montería, Mercado del Sur","800","900","840","2023-12-24"
"Ahuyama","Pereira, La 41","1000","1300","1150","2023-12-24"
"Ahuyama","Pereira, Mercasa","1100","1500","1289","2023-12-24"
"Ahuyama","Popayán, Plaza de Mercado del Barrio Bolívar","1340","1400","1378","2023-12-24"
"Ahuyama","Sincelejo, Nuevo Mercado","1000","1200","1114","2023-12-24"
"Ahuyama","Tunja, Complejo de Servicios del Sur","625","688","660","2023-12-24"
"Ahuyama","Valledupar, Mercabastos","900","1200","1045","2023-12-24"
"Ahuyama","Valledupar, Mercado Nuevo","1000","1200","1071","2023-12-24"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","480","900","598","2023-12-24"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","640","740","695","2023-12-24"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1517","2023-12-24"
"Ahuyamín (Sakata)","Neiva, Surabastos","1040","1200","1180","2023-12-24"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","800","920","884","2023-12-24"
"Ahuyamín (Sakata)","Villavicencio, CAV","900","1200","983","2023-12-24"
"Ají topito dulce","Cartagena, Bazurto","3000","3750","3357","2023-12-24"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","4500","5500","5006","2023-12-24"
"Ají topito dulce","Montería, Mercado del Sur","3000","3750","3498","2023-12-24"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2500","3500","2938","2023-12-24"
"Ajo","Bogotá, D.C., Corabastos","10000","11000","10298","2023-12-24"
"Ajo","Cúcuta, Cenabastos","3200","4000","3842","2023-12-24"
"Ajo","Manizales, Centro Galerías","7500","8750","7917","2023-12-24"
"Ajo","Medellín, Central Mayorista de Antioquia","8000","9000","8625","2023-12-24"
"Ajo","Pasto, El Potrerillo","8000","8500","8458","2023-12-24"
"Ajo","Pereira, La 41","6667","7222","6870","2023-12-24"
"Ajo","Pereira, Mercasa","7222","8333","7778","2023-12-24"
"Ajo","Tunja, Complejo de Servicios del Sur","3000","3300","3155","2023-12-24"
"Ajo","Villavicencio, CAV","5000","6000","5375","2023-12-24"
"Ajo importado","Armenia, Mercar","8800","9800","9178","2023-12-24"
"Ajo importado","Barranquilla, Barranquillita","8500","8600","8525","2023-12-24"
"Ajo importado","Barranquilla, Granabastos","8600","8800","8700","2023-12-24"
"Ajo importado","Bogotá, D.C., Corabastos","9500","10000","9907","2023-12-24"
"Ajo importado","Bucaramanga, Centroabastos","8400","9000","8788","2023-12-24"
"Ajo importado","Cali, Cavasa","8300","8500","8470","2023-12-24"
"Ajo importado","Cali, Santa Elena","8000","8300","8158","2023-12-24"
"Ajo importado","Cartagena, Bazurto","8500","8600","8508","2023-12-24"
"Ajo importado","Cúcuta, Cenabastos","9500","10000","9750","2023-12-24"
"Ajo importado","Ibagué, Plaza La 21","9000","11000","9800","2023-12-24"
"Ajo importado","Manizales, Centro Galerías","10000","11000","10500","2023-12-24"
"Ajo importado","Medellín, Central Mayorista de Antioquia","8500","8800","8650","2023-12-24"
"Ajo importado","Montería, Mercado del Sur","8000","9000","8625","2023-12-24"
"Ajo importado","Neiva, Surabastos","9000","10000","9775","2023-12-24"
"Ajo importado","Pasto, El Potrerillo","8000","9000","8550","2023-12-24"
"Ajo importado","Pereira, La 41","10000","10500","10167","2023-12-24"
"Ajo importado","Pereira, Mercasa","8500","9000","8778","2023-12-24"
