"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1200","1333","1267","2023-01-15"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-01-15"
"Acelga","Bogotá, D.C., Corabastos","400","1000","669","2023-01-15"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-01-15"
"Acelga","Chiquinquirá (Boyacá)","1200","1400","1300","2023-01-15"
"Acelga","Duitama (Boyacá)","900","1000","967","2023-01-15"
"Acelga","Ibagué, Plaza La 21","1280","1600","1458","2023-01-15"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1500","1194","2023-01-15"
"Acelga","Medellín, Central Mayorista de Antioquia","1300","1500","1400","2023-01-15"
"Acelga","Neiva, Surabastos","1875","2750","2312","2023-01-15"
"Acelga","Pamplona (Norte de Santander)","3000","3000","3000","2023-01-15"
"Acelga","Pasto, El Potrerillo","1500","2000","1625","2023-01-15"
"Acelga","Pereira, Mercasa","1800","2000","1933","2023-01-15"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-01-15"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1200","1144","2023-01-15"
"Acelga","Villavicencio, CAV","1400","1600","1522","2023-01-15"
"Ahuyama","Armenia, Mercar","600","700","667","2023-01-15"
"Ahuyama","Barranquilla, Barranquillita","571","714","637","2023-01-15"
"Ahuyama","Barranquilla, Granabastos","600","714","681","2023-01-15"
"Ahuyama","Bogotá, D.C., Corabastos","1000","1100","1031","2023-01-15"
"Ahuyama","Bucaramanga, Centroabastos","500","600","550","2023-01-15"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-01-15"
"Ahuyama","Cali, Cavasa","700","800","738","2023-01-15"
"Ahuyama","Cali, Santa Helena","500","550","517","2023-01-15"
"Ahuyama","Cartagena, Bazurto","800","1000","889","2023-01-15"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","867","2023-01-15"
"Ahuyama","Cúcuta, Cenabastos","800","900","829","2023-01-15"
"Ahuyama","Duitama (Boyacá)","625","656","641","2023-01-15"
"Ahuyama","Ibagué, Plaza La 21","600","900","778","2023-01-15"
"Ahuyama","Manizales, Centro Galerías","800","800","800","2023-01-15"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","650","2023-01-15"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","600","800","655","2023-01-15"
"Ahuyama","Montería, Mercado del Sur","260","300","270","2023-01-15"
"Ahuyama","Palmira (Valle del Cauca)","700","800","738","2023-01-15"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-01-15"
"Ahuyama","Pereira, La 41","800","1000","900","2023-01-15"
"Ahuyama","Pereira, Mercasa","700","1200","956","2023-01-15"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","960","1000","980","2023-01-15"
"Ahuyama","Rionegro (Antioquia)","700","1000","875","2023-01-15"
"Ahuyama","San Gil (Santander)","700","800","767","2023-01-15"
"Ahuyama","Sincelejo, Nuevo Mercado","500","500","500","2023-01-15"
"Ahuyama","Socorro (Santander)","700","800","767","2023-01-15"
"Ahuyama","Sogamoso (Boyacá)","600","650","638","2023-01-15"
"Ahuyama","Tuluá (Valle del Cauca)","700","800","767","2023-01-15"
"Ahuyama","Tunja, Complejo de Servicios del Sur","531","625","580","2023-01-15"
