"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1000","1400","1211","2023-04-17"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-04-17"
"Acelga","Bogotá, D.C., Corabastos","300","1000","560","2023-04-17"
"Acelga","Bucaramanga, Centroabastos","1000","1100","1033","2023-04-17"
"Acelga","Chiquinquirá (Boyacá)","1200","1400","1378","2023-04-17"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-04-17"
"Acelga","Ibagué, Plaza La 21","960","1280","1147","2023-04-17"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","1500","1500","2023-04-17"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1200","1100","2023-04-17"
"Acelga","Neiva, Surabastos","1750","1875","1813","2023-04-17"
"Acelga","Pamplona (Norte de Santander)","1500","2000","1750","2023-04-17"
"Acelga","Pasto, El Potrerillo","2000","3000","2500","2023-04-17"
"Acelga","Pereira, Mercasa","1800","2000","1950","2023-04-17"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-04-17"
"Acelga","Tunja, Complejo de Servicios del Sur","1200","1500","1300","2023-04-17"
"Acelga","Villavicencio, CAV","1200","1600","1300","2023-04-17"
"Ahuyama","Arauca (Arauca)","1000","1400","1200","2023-04-17"
"Ahuyama","Armenia, Mercar","700","800","733","2023-04-17"
"Ahuyama","Barranquilla, Barranquillita","571","643","610","2023-04-17"
"Ahuyama","Barranquilla, Granabastos","571","643","604","2023-04-17"
"Ahuyama","Bogotá, D.C., Corabastos","1200","1300","1218","2023-04-17"
"Ahuyama","Bucaramanga, Centroabastos","800","900","825","2023-04-17"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1200","1067","2023-04-17"
"Ahuyama","Cali, Cavasa","800","900","829","2023-04-17"
"Ahuyama","Cali, Santa Helena","800","850","817","2023-04-17"
"Ahuyama","Cartagena, Bazurto","700","800","752","2023-04-17"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","900","2023-04-17"
"Ahuyama","Cúcuta, Cenabastos","900","900","900","2023-04-17"
"Ahuyama","Duitama (Boyacá)","719","781","740","2023-04-17"
"Ahuyama","Ibagué, Plaza La 21","900","1200","1033","2023-04-17"
