"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1000","1133","1067","2023-08-09"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-08-09"
"Acelga","Bogotá, D.C., Corabastos","500","600","550","2023-08-09"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-08-09"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1133","2023-08-09"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-08-09"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-08-09"
"Acelga","Ibagué, Plaza La 21","960","1120","1040","2023-08-09"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1500","1242","2023-08-09"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1500","1100","2023-08-09"
"Acelga","Neiva, Surabastos","1250","1750","1531","2023-08-09"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-08-09"
"Acelga","Pasto, El Potrerillo","1500","2500","2083","2023-08-09"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-08-09"
"Acelga","Tunja, Complejo de Servicios del Sur","900","1000","989","2023-08-09"
"Acelga","Ubaté (Cundinamarca)","500","500","500","2023-08-09"
"Acelga","Villavicencio, CAV","1400","1600","1428","2023-08-09"
"Ahuyama","Arauca (Arauca)","960","1000","987","2023-08-09"
"Ahuyama","Armenia, Mercar","700","800","733","2023-08-09"
"Ahuyama","Barranquilla, Barranquillita","571","643","596","2023-08-09"
"Ahuyama","Barranquilla, Granabastos","629","686","656","2023-08-09"
"Ahuyama","Bogotá, D.C., Corabastos","1000","1000","1000","2023-08-09"
"Ahuyama","Bucaramanga, Centroabastos","500","500","500","2023-08-09"
"Ahuyama","Buenaventura (Valle del Cauca)","900","1000","933","2023-08-09"
"Ahuyama","Cali, Cavasa","700","800","729","2023-08-09"
"Ahuyama","Cali, Santa Helena","700","700","700","2023-08-09"
"Ahuyama","Cartagena, Bazurto","743","857","807","2023-08-09"
"Ahuyama","Cartago (Valle del Cauca)","800","900","833","2023-08-09"
"Ahuyama","Cúcuta, Cenabastos","700","800","746","2023-08-09"
"Ahuyama","Duitama (Boyacá)","563","625","583","2023-08-09"
"Ahuyama","Ibagué, Plaza La 21","700","800","767","2023-08-09"
"Ahuyama","Manizales, Centro Galerías","900","1000","950","2023-08-09"
"Ahuyama","Medellín, Central Mayorista de Antioquia","550","700","605","2023-08-09"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-08-09"
"Ahuyama","Montería, Mercado del Sur","540","700","635","2023-08-09"
"Ahuyama","Palmira (Valle del Cauca)","700","800","750","2023-08-09"
"Ahuyama","Pamplona (Norte de Santander)","700","1000","967","2023-08-09"
"Ahuyama","Pereira, La 41","800","1000","863","2023-08-09"
"Ahuyama","Pereira, Mercasa","800","1000","933","2023-08-09"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","600","600","600","2023-08-09"
"Ahuyama","Rionegro (Antioquia)","600","950","799","2023-08-09"
