"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","933","1067","978","2023-02-01"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-02-01"
"Acelga","Bogotá, D.C., Corabastos","600","800","733","2023-02-01"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-02-01"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1067","2023-02-01"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-02-01"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-02-01"
"Acelga","Ibagué, Plaza La 21","960","1200","1037","2023-02-01"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","1500","1500","2023-02-01"
"Acelga","Medellín, Central Mayorista de Antioquia","1200","1500","1408","2023-02-01"
"Acelga","Neiva, Surabastos","1250","1500","1396","2023-02-01"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-01"
"Acelga","Pasto, El Potrerillo","2000","3000","2458","2023-02-01"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-02-01"
"Acelga","Tunja, Complejo de Servicios del Sur","1000","1100","1056","2023-02-01"
"Acelga","Ubaté (Cundinamarca)","600","600","600","2023-02-01"
"Acelga","Villavicencio, CAV","1000","1200","1122","2023-02-01"
"Ahuyama","Arauca (Arauca)","800","900","873","2023-02-01"
"Ahuyama","Armenia, Mercar","800","900","833","2023-02-01"
"Ahuyama","Barranquilla, Barranquillita","1286","1429","1349","2023-02-01"
"Ahuyama","Barranquilla, Granabastos","1143","1429","1286","2023-02-01"
"Ahuyama","Bogotá, D.C., Corabastos","1000","1100","1036","2023-02-01"
"Ahuyama","Bucaramanga, Centroabastos","800","800","800","2023-02-01"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1200","1067","2023-02-01"
"Ahuyama","Cali, Cavasa","700","900","823","2023-02-01"
"Ahuyama","Cali, Santa Helena","900","1000","950","2023-02-01"
"Ahuyama","Cartagena, Bazurto","1057","1171","1119","2023-02-01"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","900","2023-02-01"
"Ahuyama","Cúcuta, Cenabastos","900","1000","942","2023-02-01"
"Ahuyama","Duitama (Boyacá)","531","563","552","2023-02-01"
"Ahuyama","Ibagué, Plaza La 21","800","900","850","2023-02-01"
"Ahuyama","Manizales, Centro Galerías","900","1000","950","2023-02-01"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","650","2023-02-01"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-02-01"
"Ahuyama","Palmira (Valle del Cauca)","900","1000","950","2023-02-01"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-02-01"
"Ahuyama","Pereira, La 41","800","1000","867","2023-02-01"
"Ahuyama","Pereira, Mercasa","1000","1000","1000","2023-02-01"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","760","800","795","2023-02-01"
"Ahuyama","Rionegro (Antioquia)","800","1000","915","2023-02-01"
"Ahuyama","San Gil (Santander)","800","900","833","2023-02-01"
"Ahuyama","Sincelejo, Nuevo Mercado","1000","1000","1000","2023-02-01"
"Ahuyama","Socorro (Santander)","700","800","733","2023-02-01"
"Ahuyama","Sogamoso (Boyacá)","650","700","679","2023-02-01"
"Ahuyama","Tuluá (Valle del Cauca)","800","900","875","2023-02-01"
"Ahuyama","Tunja, Complejo de Servicios del Sur","563","688","622","2023-02-01"
"Ahuyama","Valledupar, Mercabastos","1000","1300","1172","2023-02-01"
"Ahuyama","Yopal (Casanare)","700","800","750","2023-02-01"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","760","900","821","2023-02-01"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","600","700","660","2023-02-01"
"Ahuyamín (Sakata)","Duitama (Boyacá)","700","760","720","2023-02-01"
