"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","933","1200","1044","2023-02-08"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-02-08"
"Acelga","Bogotá, D.C., Corabastos","400","1200","739","2023-02-08"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-02-08"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1100","2023-02-08"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-02-08"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-02-08"
"Acelga","Ibagué, Plaza La 21","960","1280","1110","2023-02-08"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","1500","1500","2023-02-08"
"Acelga","Medellín, Central Mayorista de Antioquia","1200","2000","1489","2023-02-08"
"Acelga","Neiva, Surabastos","1250","1750","1521","2023-02-08"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-08"
"Acelga","Pasto, El Potrerillo","2500","3500","2792","2023-02-08"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-02-08"
"Acelga","Tunja, Complejo de Servicios del Sur","800","1100","989","2023-02-08"
"Acelga","Ubaté (Cundinamarca)","500","500","500","2023-02-08"
"Acelga","Villavicencio, CAV","1200","1400","1228","2023-02-08"
"Ahuyama","Arauca (Arauca)","900","1000","943","2023-02-08"
"Ahuyama","Armenia, Mercar","800","900","833","2023-02-08"
"Ahuyama","Barranquilla, Barranquillita","1286","1571","1401","2023-02-08"
"Ahuyama","Barranquilla, Granabastos","1400","1714","1516","2023-02-08"
"Ahuyama","Bogotá, D.C., Corabastos","900","1100","1006","2023-02-08"
"Ahuyama","Bucaramanga, Centroabastos","800","800","800","2023-02-08"
"Ahuyama","Buenaventura (Valle del Cauca)","800","1200","1017","2023-02-08"
"Ahuyama","Cali, Cavasa","700","800","742","2023-02-08"
"Ahuyama","Cali, Santa Helena","900","1000","967","2023-02-08"
"Ahuyama","Cartagena, Bazurto","1114","1229","1168","2023-02-08"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","900","2023-02-08"
"Ahuyama","Cúcuta, Cenabastos","900","1000","942","2023-02-08"
"Ahuyama","Duitama (Boyacá)","563","563","563","2023-02-08"
"Ahuyama","Ibagué, Plaza La 21","800","1000","900","2023-02-08"
"Ahuyama","Manizales, Centro Galerías","900","1000","950","2023-02-08"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","652","2023-02-08"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-02-08"
"Ahuyama","Palmira (Valle del Cauca)","900","1000","950","2023-02-08"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-02-08"
"Ahuyama","Pereira, La 41","800","1000","900","2023-02-08"
"Ahuyama","Pereira, Mercasa","1000","1000","1000","2023-02-08"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","760","800","775","2023-02-08"
"Ahuyama","Rionegro (Antioquia)","900","1000","926","2023-02-08"
"Ahuyama","San Gil (Santander)","800","900","833","2023-02-08"
"Ahuyama","Sincelejo, Nuevo Mercado","1000","1000","1000","2023-02-08"
"Ahuyama","Socorro (Santander)","700","800","733","2023-02-08"
"Ahuyama","Sogamoso (Boyacá)","650","700","683","2023-02-08"
"Ahuyama","Tuluá (Valle del Cauca)","800","900","867","2023-02-08"
"Ahuyama","Tunja, Complejo de Servicios del Sur","563","625","604","2023-02-08"
"Ahuyama","Valledupar, Mercabastos","1200","1300","1211","2023-02-08"
"Ahuyama","Valledupar, Mercado Nuevo","1200","1300","1233","2023-02-08"
"Ahuyama","Yopal (Casanare)","800","800","800","2023-02-08"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","800","900","827","2023-02-08"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","700","700","700","2023-02-08"
"Ahuyamín (Sakata)","Duitama (Boyacá)","700","760","730","2023-02-08"
"Ahuyamín (Sakata)","Florencia (Caquetá)","880","960","920","2023-02-08"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1200","1500","1350","2023-02-08"
"Ahuyamín (Sakata)","Neiva, Surabastos","960","1200","1027","2023-02-08"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-02-08"
"Ahuyamín (Sakata)","San Gil (Santander)","600","800","700","2023-02-08"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","800","900","817","2023-02-08"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1000","924","2023-02-08"
"Ahuyamín (Sakata)","Villavicencio, CAV","800","1100","979","2023-02-08"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1440","1420","2023-02-08"
"Ají topito dulce","Barranquilla, Barranquillita","4300","4525","4414","2023-02-08"
"Ají topito dulce","Cartagena, Bazurto","3000","3100","3029","2023-02-08"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","3000","4000","3656","2023-02-08"
"Ají topito dulce","Montería, Mercado del Sur","4000","6250","5233","2023-02-08"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2500","3250","2792","2023-02-08"
"Ajo","Bogotá, D.C., Corabastos","11000","13000","11750","2023-02-08"
"Ajo","Chiquinquirá (Boyacá)","8000","8000","8000","2023-02-08"
"Ajo","Cúcuta, Cenabastos","2800","3200","3017","2023-02-08"
"Ajo","Duitama (Boyacá)","4000","4000","4000","2023-02-08"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7500","7500","7500","2023-02-08"
"Ajo","Manizales, Centro Galerías","8125","8750","8542","2023-02-08"
"Ajo","Medellín, Central Mayorista de Antioquia","7500","9000","8167","2023-02-08"
"Ajo","Pamplona (Norte de Santander)","3750","5000","4236","2023-02-08"
"Ajo","Pasto, El Potrerillo","4500","5000","4833","2023-02-08"
"Ajo","Pereira, La 41","5111","5556","5333","2023-02-08"
"Ajo","Pereira, Mercasa","6111","8444","7269","2023-02-08"
"Ajo","San Gil (Santander)","3800","4000","3867","2023-02-08"
"Ajo","Sogamoso (Boyacá)","3600","3800","3667","2023-02-08"
"Ajo","Tunja, Complejo de Servicios del Sur","6400","7000","6733","2023-02-08"
"Ajo","Túquerres (Nariño)","7500","8500","8167","2023-02-08"
"Ajo","Villavicencio, CAV","6000","7000","6792","2023-02-08"
"Ajo importado","Arauca (Arauca)","4000","4200","4100","2023-02-08"
"Ajo importado","Armenia, Mercar","3800","4000","3867","2023-02-08"
"Ajo importado","Barranquilla, Barranquillita","3000","3800","3367","2023-02-08"
"Ajo importado","Barranquilla, Granabastos","3200","3700","3522","2023-02-08"
"Ajo importado","Bogotá, D.C., Corabastos","3500","4000","3908","2023-02-08"
"Ajo importado","Bucaramanga, Centroabastos","3000","4000","3475","2023-02-08"
"Ajo importado","Buenaventura (Valle del Cauca)","4000","4500","4150","2023-02-08"
"Ajo importado","Cali, Cavasa","3500","3600","3533","2023-02-08"
"Ajo importado","Cali, Santa Helena","3300","3500","3400","2023-02-08"
"Ajo importado","Cartagena, Bazurto","3200","3500","3375","2023-02-08"
"Ajo importado","Cartago (Valle del Cauca)","3800","4000","3867","2023-02-08"
"Ajo importado","Cúcuta, Cenabastos","3500","3800","3567","2023-02-08"
"Ajo importado","Ibagué, Plaza La 21","3800","4000","3975","2023-02-08"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","3800","4000","3911","2023-02-08"
"Ajo importado","Manizales, Centro Galerías","5000","5500","5167","2023-02-08"
"Ajo importado","Medellín, Central Mayorista de Antioquia","3400","3600","3457","2023-02-08"
"Ajo importado","Montería, Mercado del Sur","3200","3500","3433","2023-02-08"
"Ajo importado","Neiva, Surabastos","3800","4200","3981","2023-02-08"
"Ajo importado","Palmira (Valle del Cauca)","3500","3600","3525","2023-02-08"
"Ajo importado","Pasto, El Potrerillo","3500","3800","3678","2023-02-08"
