"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1200","1133","2023-08-23"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-08-23"
"Acelga","Bogotá, D.C., Corabastos","400","800","617","2023-08-23"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-08-23"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1117","2023-08-23"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-08-23"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-08-23"
"Acelga","Ibagué, Plaza La 21","800","1120","980","2023-08-23"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","2000","1603","2023-08-23"
"Acelga","Medellín, Central Mayorista de Antioquia","900","1300","1068","2023-08-23"
"Acelga","Neiva, Surabastos","1250","1875","1542","2023-08-23"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-08-23"
"Acelga","Pasto, El Potrerillo","1500","2500","1958","2023-08-23"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-08-23"
"Acelga","Tunja, Complejo de Servicios del Sur","950","1000","983","2023-08-23"
"Acelga","Ubaté (Cundinamarca)","500","500","500","2023-08-23"
"Acelga","Villavicencio, CAV","1200","1400","1339","2023-08-23"
"Ahuyama","Arauca (Arauca)","800","920","883","2023-08-23"
"Ahuyama","Armenia, Mercar","700","800","733","2023-08-23"
"Ahuyama","Barranquilla, Barranquillita","571","714","620","2023-08-23"
"Ahuyama","Barranquilla, Granabastos","600","643","615","2023-08-23"
"Ahuyama","Bogotá, D.C., Corabastos","900","1000","950","2023-08-23"
"Ahuyama","Bucaramanga, Centroabastos","500","500","500","2023-08-23"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-08-23"
"Ahuyama","Cali, Cavasa","600","700","665","2023-08-23"
"Ahuyama","Cali, Santa Helena","600","600","600","2023-08-23"
"Ahuyama","Cartagena, Bazurto","714","786","756","2023-08-23"
"Ahuyama","Cartago (Valle del Cauca)","700","900","817","2023-08-23"
"Ahuyama","Cúcuta, Cenabastos","700","800","742","2023-08-23"
"Ahuyama","Duitama (Boyacá)","531","563","552","2023-08-23"
"Ahuyama","Ibagué, Plaza La 21","700","900","800","2023-08-23"
"Ahuyama","Manizales, Centro Galerías","900","1000","950","2023-08-23"
"Ahuyama","Medellín, Central Mayorista de Antioquia","500","650","588","2023-08-23"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-08-23"
"Ahuyama","Montería, Mercado del Sur","560","740","637","2023-08-23"
