"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1133","1267","1200","2023-05-17"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-05-17"
"Acelga","Bogotá, D.C., Corabastos","500","800","700","2023-05-17"
"Acelga","Bucaramanga, Centroabastos","1000","1000","1000","2023-05-17"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1050","2023-05-17"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-05-17"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-05-17"
"Acelga","Ibagué, Plaza La 21","960","1280","1160","2023-05-17"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1000","1000","2023-05-17"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1500","1267","2023-05-17"
"Acelga","Neiva, Surabastos","1500","1750","1604","2023-05-17"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-05-17"
"Acelga","Pasto, El Potrerillo","1000","1500","1458","2023-05-17"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-05-17"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1200","1167","2023-05-17"
"Acelga","Ubaté (Cundinamarca)","800","800","800","2023-05-17"
"Acelga","Villavicencio, CAV","1200","2000","1592","2023-05-17"
"Ahuyama","Arauca (Arauca)","1100","1220","1172","2023-05-17"
"Ahuyama","Armenia, Mercar","700","800","767","2023-05-17"
"Ahuyama","Barranquilla, Barranquillita","500","571","538","2023-05-17"
"Ahuyama","Barranquilla, Granabastos","543","600","574","2023-05-17"
"Ahuyama","Bogotá, D.C., Corabastos","900","1000","952","2023-05-17"
"Ahuyama","Bucaramanga, Centroabastos","700","700","700","2023-05-17"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-05-17"
"Ahuyama","Cali, Cavasa","700","800","750","2023-05-17"
"Ahuyama","Cali, Santa Helena","700","700","700","2023-05-17"
"Ahuyama","Cartagena, Bazurto","529","600","563","2023-05-17"
"Ahuyama","Cartago (Valle del Cauca)","900","1000","967","2023-05-17"
"Ahuyama","Cúcuta, Cenabastos","900","900","900","2023-05-17"
"Ahuyama","Duitama (Boyacá)","563","625","604","2023-05-17"
"Ahuyama","Ibagué, Plaza La 21","800","1000","900","2023-05-17"
"Ahuyama","Manizales, Centro Galerías","900","1000","950","2023-05-17"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","650","2023-05-17"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-05-17"
"Ahuyama","Montería, Mercado del Sur","600","700","665","2023-05-17"
"Ahuyama","Palmira (Valle del Cauca)","800","900","838","2023-05-17"
"Ahuyama","Pamplona (Norte de Santander)","1500","1500","1500","2023-05-17"
"Ahuyama","Pereira, La 41","800","1000","900","2023-05-17"
"Ahuyama","Pereira, Mercasa","900","1000","958","2023-05-17"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","800","960","885","2023-05-17"
"Ahuyama","Rionegro (Antioquia)","800","1000","872","2023-05-17"
"Ahuyama","San Gil (Santander)","1000","1000","1000","2023-05-17"
"Ahuyama","Santa Marta (Magdalena)","643","671","657","2023-05-17"
"Ahuyama","Sincelejo, Nuevo Mercado","500","600","533","2023-05-17"
"Ahuyama","Socorro (Santander)","1000","1000","1000","2023-05-17"
"Ahuyama","Sogamoso (Boyacá)","700","800","758","2023-05-17"
"Ahuyama","Tuluá (Valle del Cauca)","800","850","806","2023-05-17"
"Ahuyama","Tunja, Complejo de Servicios del Sur","625","688","667","2023-05-17"
"Ahuyama","Valledupar, Mercabastos","560","600","590","2023-05-17"
"Ahuyama","Valledupar, Mercado Nuevo","500","600","567","2023-05-17"
"Ahuyama","Yopal (Casanare)","800","900","850","2023-05-17"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","600","800","667","2023-05-17"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","1000","1000","1000","2023-05-17"
"Ahuyamín (Sakata)","Duitama (Boyacá)","1000","1000","1000","2023-05-17"
"Ahuyamín (Sakata)","Florencia (Caquetá)","960","960","960","2023-05-17"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1200","1500","1400","2023-05-17"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","960","910","2023-05-17"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1500","2000","1889","2023-05-17"
"Ahuyamín (Sakata)","San Gil (Santander)","1000","1000","1000","2023-05-17"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","900","1000","963","2023-05-17"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1040","1120","1107","2023-05-17"
"Ahuyamín (Sakata)","Villavicencio, CAV","900","1100","994","2023-05-17"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1500","1450","2023-05-17"
"Ají topito dulce","Barranquilla, Barranquillita","4850","5000","4942","2023-05-17"
"Ají topito dulce","Cartagena, Bazurto","3950","4300","4179","2023-05-17"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2000","3000","2288","2023-05-17"
"Ají topito dulce","Montería, Mercado del Sur","3000","4500","3854","2023-05-17"
"Ají topito dulce","Sincelejo, Nuevo Mercado","3000","3500","3188","2023-05-17"
"Ajo","Bogotá, D.C., Corabastos","8000","9000","8592","2023-05-17"
"Ajo","Chiquinquirá (Boyacá)","6000","7000","6450","2023-05-17"
"Ajo","Cúcuta, Cenabastos","2000","3000","2433","2023-05-17"
"Ajo","Duitama (Boyacá)","3000","3600","3200","2023-05-17"
"Ajo","Ipiales (Nariño), Ipiales somos todos","4500","6000","4917","2023-05-17"
"Ajo","Manizales, Centro Galerías","5625","6250","5896","2023-05-17"
"Ajo","Medellín, Central Mayorista de Antioquia","7000","10000","8344","2023-05-17"
"Ajo","Pamplona (Norte de Santander)","2875","3250","3090","2023-05-17"
"Ajo","Pasto, El Potrerillo","4500","6000","5250","2023-05-17"
"Ajo","Pereira, La 41","5000","5556","5222","2023-05-17"
"Ajo","Pereira, Mercasa","5000","6222","5769","2023-05-17"
"Ajo","San Gil (Santander)","3000","4000","3567","2023-05-17"
"Ajo","Sogamoso (Boyacá)","3000","3200","3075","2023-05-17"
"Ajo","Tunja, Complejo de Servicios del Sur","5000","5400","5183","2023-05-17"
"Ajo","Túquerres (Nariño)","5000","6000","5667","2023-05-17"
"Ajo","Villavicencio, CAV","3500","5000","4219","2023-05-17"
"Ajo importado","Arauca (Arauca)","6200","6400","6317","2023-05-17"
"Ajo importado","Armenia, Mercar","6200","6300","6244","2023-05-17"
"Ajo importado","Barranquilla, Barranquillita","4800","6000","5608","2023-05-17"
"Ajo importado","Barranquilla, Granabastos","5600","6100","5811","2023-05-17"
"Ajo importado","Bogotá, D.C., Corabastos","6000","6500","6083","2023-05-17"
"Ajo importado","Bucaramanga, Centroabastos","5800","6000","5975","2023-05-17"
"Ajo importado","Buenaventura (Valle del Cauca)","5500","7000","6217","2023-05-17"
"Ajo importado","Cali, Cavasa","5400","5500","5485","2023-05-17"
"Ajo importado","Cali, Santa Helena","5500","5500","5500","2023-05-17"
"Ajo importado","Cartagena, Bazurto","5700","6200","5917","2023-05-17"
"Ajo importado","Cartago (Valle del Cauca)","6000","6500","6267","2023-05-17"
"Ajo importado","Cúcuta, Cenabastos","5800","6500","6067","2023-05-17"
"Ajo importado","Ibagué, Plaza La 21","6000","7000","6417","2023-05-17"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","5800","6000","5933","2023-05-17"
"Ajo importado","Manizales, Centro Galerías","6000","6800","6467","2023-05-17"
"Ajo importado","Medellín, Central Mayorista de Antioquia","5400","6200","5744","2023-05-17"
"Ajo importado","Montería, Mercado del Sur","5500","5500","5500","2023-05-17"
"Ajo importado","Neiva, Surabastos","5800","6600","6194","2023-05-17"
"Ajo importado","Palmira (Valle del Cauca)","5500","5800","5588","2023-05-17"
"Ajo importado","Pasto, El Potrerillo","5200","5800","5517","2023-05-17"
"Ajo importado","Pereira, La 41","6000","6500","6333","2023-05-17"
"Ajo importado","Pereira, Mercasa","5000","6500","5883","2023-05-17"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","5800","6000","5875","2023-05-17"
"Ajo importado","Sincelejo, Nuevo Mercado","5400","5800","5650","2023-05-17"
"Ajo importado","Tuluá (Valle del Cauca)","5800","6000","5925","2023-05-17"
"Ajo importado","Valledupar, Mercabastos","5500","6200","5783","2023-05-17"
"Apio","Arauca (Arauca)","1583","1667","1632","2023-05-17"
"Apio","Armenia, Mercar","900","1000","942","2023-05-17"
"Apio","Barranquilla, Barranquillita","1200","1500","1350","2023-05-17"
"Apio","Barranquilla, Granabastos","1200","1500","1392","2023-05-17"
"Apio","Bogotá, D.C., Corabastos","500","700","596","2023-05-17"
"Apio","Bucaramanga, Centroabastos","1167","1167","1167","2023-05-17"
"Apio","Cali, Cavasa","824","882","858","2023-05-17"
"Apio","Cali, Santa Helena","706","765","755","2023-05-17"
"Apio","Cartagena, Bazurto","1400","1600","1483","2023-05-17"
"Apio","Cartago (Valle del Cauca)","1280","1440","1387","2023-05-17"
"Apio","Chiquinquirá (Boyacá)","500","650","583","2023-05-17"
"Apio","Cúcuta, Cenabastos","933","1200","1039","2023-05-17"
"Apio","Duitama (Boyacá)","700","750","717","2023-05-17"
"Apio","Ibagué, Plaza La 21","960","1280","1060","2023-05-17"
"Apio","Ipiales (Nariño), Ipiales somos todos","1500","1750","1521","2023-05-17"
"Apio","Manizales, Centro Galerías","1280","1440","1360","2023-05-17"
"Apio","Marinilla (Antioquia)","300","400","353","2023-05-17"
"Apio","Medellín, Central Mayorista de Antioquia","500","800","658","2023-05-17"
"Apio","Medellín, Plaza Minorista ""José María Villa""","1000","1400","1106","2023-05-17"
"Apio","Montería, Mercado del Sur","800","1000","900","2023-05-17"
"Apio","Neiva, Surabastos","1200","1400","1300","2023-05-17"
"Apio","Palmira (Valle del Cauca)","1500","1667","1542","2023-05-17"
"Apio","Pamplona (Norte de Santander)","1167","1250","1208","2023-05-17"
"Apio","Pereira, La 41","1250","1500","1361","2023-05-17"
"Apio","Pereira, Mercasa","1250","1667","1472","2023-05-17"
"Apio","Rionegro (Antioquia)","600","1000","768","2023-05-17"
"Apio","Santa Marta (Magdalena)","1000","1333","1173","2023-05-17"
"Apio","Sincelejo, Nuevo Mercado","800","1000","950","2023-05-17"
"Apio","Sogamoso (Boyacá)","700","800","750","2023-05-17"
"Apio","Tuluá (Valle del Cauca)","1167","1333","1278","2023-05-17"
"Apio","Tunja, Complejo de Servicios del Sur","600","650","628","2023-05-17"
"Apio","Valledupar, Mercabastos","1000","1333","1283","2023-05-17"
"Apio","Villavicencio, CAV","1200","2000","1717","2023-05-17"
"Arveja verde en vaina","Arauca (Arauca)","3478","4239","3929","2023-05-17"
"Arveja verde en vaina","Armenia, Mercar","2400","2800","2613","2023-05-17"
"Arveja verde en vaina","Barranquilla, Barranquillita","6400","6600","6511","2023-05-17"
"Arveja verde en vaina","Barranquilla, Granabastos","5200","5500","5375","2023-05-17"
"Arveja verde en vaina","Bogotá, D.C., Corabastos","4200","5000","4545","2023-05-17"
"Arveja verde en vaina","Bucaramanga, Centroabastos","2200","2700","2563","2023-05-17"
"Arveja verde en vaina","Cartago (Valle del Cauca)","3200","3600","3320","2023-05-17"
"Arveja verde en vaina","Chiquinquirá (Boyacá)","2400","3000","2717","2023-05-17"
"Arveja verde en vaina","Cúcuta, Cenabastos","2500","3300","2745","2023-05-17"
"Arveja verde en vaina","Duitama (Boyacá)","3000","3200","3067","2023-05-17"
"Arveja verde en vaina","El Carmen de Viboral (Antioquia)","1800","2000","1933","2023-05-17"
"Arveja verde en vaina","El Santuario (Antioquia)","1800","2200","1988","2023-05-17"
"Arveja verde en vaina","Ibagué, Plaza La 21","2400","2800","2425","2023-05-17"
"Arveja verde en vaina","Ipiales (Nariño), Ipiales somos todos","1500","1800","1644","2023-05-17"
"Arveja verde en vaina","La Ceja (Antioquia)","2000","2500","2392","2023-05-17"
"Arveja verde en vaina","Marinilla (Antioquia)","1800","2300","2092","2023-05-17"
"Arveja verde en vaina","Medellín, Central Mayorista de Antioquia","1800","2800","2177","2023-05-17"
"Arveja verde en vaina","Medellín, Plaza Minorista ""José María Villa""","2300","3000","2571","2023-05-17"
"Arveja verde en vaina","Neiva, Surabastos","1600","2880","2250","2023-05-17"
"Arveja verde en vaina","Palmira (Valle del Cauca)","2000","2600","2325","2023-05-17"
"Arveja verde en vaina","Pamplona (Norte de Santander)","2000","2667","2329","2023-05-17"
"Arveja verde en vaina","Pereira, La 41","2400","2800","2667","2023-05-17"
"Arveja verde en vaina","Pereira, Mercasa","2720","3200","2920","2023-05-17"
"Arveja verde en vaina","Rionegro (Antioquia)","2000","3000","2467","2023-05-17"
"Arveja verde en vaina","San Gil (Santander)","3040","4000","3431","2023-05-17"
"Arveja verde en vaina","San Vicente (Antioquia)","1800","2000","1900","2023-05-17"
"Arveja verde en vaina","Socorro (Santander)","2800","4000","3387","2023-05-17"
"Arveja verde en vaina","Sogamoso (Boyacá)","3000","4000","3475","2023-05-17"
"Arveja verde en vaina","Sonsón (Antioquia)","2167","2350","2263","2023-05-17"
"Arveja verde en vaina","Tuluá (Valle del Cauca)","2400","2800","2467","2023-05-17"
"Arveja verde en vaina","Tunja, Complejo de Servicios del Sur","2700","3000","2864","2023-05-17"
"Arveja verde en vaina","Ubaté (Cundinamarca)","4000","4000","4000","2023-05-17"
"Arveja verde en vaina","Villavicencio, CAV","2800","4000","3472","2023-05-17"
"Arveja verde en vaina","Yopal (Casanare)","3229","3333","3281","2023-05-17"
"Arveja verde en vaina pastusa","Buenaventura (Valle del Cauca)","3040","3200","3107","2023-05-17"
"Arveja verde en vaina pastusa","Cali, Cavasa","1900","2200","2006","2023-05-17"
"Arveja verde en vaina pastusa","Cali, Santa Helena","2000","2200","2100","2023-05-17"
"Arveja verde en vaina pastusa","La Unión (Nariño)","1600","1800","1700","2023-05-17"
"Arveja verde en vaina pastusa","Manizales, Centro Galerías","3000","3000","3000","2023-05-17"
"Arveja verde en vaina pastusa","Medellín, Central Mayorista de Antioquia","2200","2800","2417","2023-05-17"
"Arveja verde en vaina pastusa","Pasto, El Potrerillo","1500","2200","1767","2023-05-17"
"Arveja verde en vaina pastusa","Popayán, Plaza de mercado del barrio Bolívar","1800","1900","1863","2023-05-17"
"Berenjena","Barranquilla, Barranquillita","950","1025","992","2023-05-17"
"Berenjena","Bogotá, D.C., Corabastos","2000","2000","2000","2023-05-17"
"Berenjena","Cartagena, Bazurto","2125","2300","2210","2023-05-17"
