"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1467","1600","1556","2023-01-06"
"Acelga","Bogotá, D.C., Corabastos","600","1467","1149","2023-01-06"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-01-06"
"Acelga","Chiquinquirá (Boyacá)","1800","2000","1900","2023-01-06"
"Acelga","Duitama (Boyacá), Mercaplaza","2000","2100","2033","2023-01-06"
"Acelga","Florencia (Caquetá)","3000","3000","3000","2023-01-06"
"Acelga","Ibagué, Plaza La 21","1600","2560","2089","2023-01-06"
"Acelga","Medellín, Central Mayorista de Antioquia","1900","2000","1975","2023-01-06"
"Acelga","Neiva, Surabastos","3000","3125","3080","2023-01-06"
"Acelga","Pamplona (Norte de Santander)","4000","4500","4250","2023-01-06"
"Acelga","Pasto, El Potrerillo","4000","5000","4278","2023-01-06"
"Acelga","Pereira, Mercasa","2000","3000","2750","2023-01-06"
"Acelga","Tibasosa (Boyacá), Coomproriente","2000","2000","2000","2023-01-06"
"Acelga","Tunja, Complejo de Servicios del Sur","2000","2500","2167","2023-01-06"
"Acelga","Villavicencio, CAV","2000","2500","2225","2023-01-06"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-01-06"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-01-06"
"Ahuyama","Bogotá, D.C., Corabastos","2200","2400","2269","2023-01-06"
"Ahuyama","Bucaramanga, Centroabastos","1400","1400","1400","2023-01-06"
"Ahuyama","Buenaventura (Valle del Cauca)","2000","2200","2100","2023-01-06"
"Ahuyama","Cali, Cavasa","1600","1600","1600","2023-01-06"
"Ahuyama","Cali, Santa Elena","1500","1600","1575","2023-01-06"
"Ahuyama","Cartago (Valle del Cauca)","1700","1800","1783","2023-01-06"
"Ahuyama","Cúcuta, Cenabastos","1800","1900","1879","2023-01-06"
"Ahuyama","Duitama (Boyacá), Mercaplaza","1188","1250","1229","2023-01-06"
"Ahuyama","Ibagué, Plaza La 21","1600","2000","1867","2023-01-06"
"Ahuyama","Manizales, Centro Galerías","2000","2000","2000","2023-01-06"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1200","1300","1250","2023-01-06"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1400","1500","1408","2023-01-06"
"Ahuyama","Montería, Mercado del Sur","1600","1700","1625","2023-01-06"
"Ahuyama","Palmira (Valle del Cauca)","1700","1800","1775","2023-01-06"
"Ahuyama","Pamplona (Norte de Santander)","1000","2000","1500","2023-01-06"
"Ahuyama","Pereira, La 41","1300","1800","1600","2023-01-06"
"Ahuyama","Pereira, Mercasa","1200","1800","1529","2023-01-06"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1920","2000","1960","2023-01-06"
"Ahuyama","San Gil (Santander)","1500","1500","1500","2023-01-06"
"Ahuyama","Sincelejo, Nuevo Mercado","1200","1400","1233","2023-01-06"
"Ahuyama","Socorro (Santander)","1500","1500","1500","2023-01-06"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","800","800","2023-01-06"
"Ahuyama","Tuluá (Valle del Cauca)","1700","1800","1758","2023-01-06"
"Ahuyama","Yopal (Casanare)","1400","1500","1450","2023-01-06"
"Ahuyamín (Sakata)","Arauca (Arauca)","1760","1920","1840","2023-01-06"
