"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1333","1467","1378",2023-05-12
"Acelga","Bogotá, D.C., Corabastos","667","1333","939",2023-05-12
"Acelga","Bucaramanga, Centroabastos","2000","2200","2092",2023-05-12
"Acelga","Chiquinquirá (Boyacá)","1800","2000","1867",2023-05-12
"Acelga","Duitama (Boyacá), Mercaplaza","1800","2000","1933",2023-05-12
"Acelga","Florencia (Caquetá)","3000","3200","3067",2023-05-12
"Acelga","Ibagué, Plaza La 21","1600","2080","1876",2023-05-12
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","2000","2000",2023-05-12
"Acelga","Medellín, Central Mayorista de Antioquia","1300","2000","1665",2023-05-12
"Acelga","Neiva, Surabastos","2500","2750","2573",2023-05-12
"Acelga","Pamplona (Norte de Santander)","3000","3000","3000",2023-05-12
"Acelga","Pasto, El Potrerillo","4000","4500","4208",2023-05-12
"Acelga","Pereira, Mercasa","2000","3000","2500",2023-05-12
"Acelga","Tibasosa (Boyacá), Coomproriente","2000","2000","2000",2023-05-12
"Acelga","Tunja, Complejo de Servicios del Sur","1800","2000","1983",2023-05-12
"Acelga","Villavicencio, CAV","1400","2000","1700",2023-05-12
"Acelga","Yopal (Casanare)","2000","2000","2000",2023-05-12
"Ahuyama","Armenia, Mercar","1200","1300","1267",2023-05-12
"Ahuyama","Barranquilla, Granabastos","571","600","579",2023-05-12
"Ahuyama","Bogotá, D.C., Corabastos","1300","1500","1381",2023-05-12
"Ahuyama","Bucaramanga, Centroabastos","900","1000","950",2023-05-12
"Ahuyama","Buenaventura (Valle del Cauca)","1600","1800","1700",2023-05-12
"Ahuyama","Cali, Cavasa","1000","1000","1000",2023-05-12
"Ahuyama","Cali, Santa Elena","800","900","875",2023-05-12
"Ahuyama","Cartago (Valle del Cauca)","1000","1300","1138",2023-05-12
"Ahuyama","Cúcuta, Cenabastos","1000","1000","1000",2023-05-12
"Ahuyama","Duitama (Boyacá), Mercaplaza","938","1094","1042",2023-05-12
"Ahuyama","Ibagué, Plaza La 21","1000","1000","1000",2023-05-12
"Ahuyama","Manizales, Centro Galerías","1200","1500","1317",2023-05-12
"Ahuyama","Medellín, Central Mayorista de Antioquia","800","900","850",2023-05-12
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1200","1142",2023-05-12
"Ahuyama","Montería, Mercado del Sur","1000","1200","1050",2023-05-12
"Ahuyama","Palmira (Valle del Cauca)","1300","1400","1363",2023-05-12
"Ahuyama","Pamplona (Norte de Santander)","1000","1500","1167",2023-05-12
"Ahuyama","Pereira, La 41","1200","1500","1433",2023-05-12
"Ahuyama","Pereira, Mercasa","1000","1800","1425",2023-05-12
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1500","1560","1525",2023-05-12
"Ahuyama","San Gil (Santander)","1500","1500","1500",2023-05-12
"Ahuyama","Sincelejo, Nuevo Mercado","800","800","800",2023-05-12
"Ahuyama","Socorro (Santander)","1000","1000","1000",2023-05-12
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","1000","900",2023-05-12
"Ahuyama","Tuluá (Valle del Cauca)","1000","1300","1146",2023-05-12
"Ahuyama","Tunja, Complejo de Servicios del Sur","625","781","715",2023-05-12
"Ahuyama","Valledupar, Mercabastos","600","800","750",2023-05-12
"Ahuyama","Valledupar, Mercado Nuevo","700","800","750",2023-05-12
"Ahuyama","Yopal (Casanare)","1200","1300","1250",2023-05-12
"Ahuyamín (Sakata)","Arauca (Arauca)","1400","1400","1400",2023-05-12
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1200","1600","1371",2023-05-12
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","800","900","862",2023-05-12
"Ahuyamín (Sakata)","Chiquinquirá (Boyacá)","1200","1500","1367",2023-05-12
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1300","1400","1367",2023-05-12
"Ahuyamín (Sakata)","Florencia (Caquetá)","1600","1760","1707",2023-05-12
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1800","2000","1889",2023-05-12
"Ahuyamín (Sakata)","Neiva, Surabastos","1600","1760","1620",2023-05-12
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1500","1250",2023-05-12
"Ahuyamín (Sakata)","San Gil (Santander)","1000","1000","1000",2023-05-12
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1000","1200","1095",2023-05-12
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1200","1600","1418",2023-05-12
"Ahuyamín (Sakata)","Villavicencio, CAV","1400","1700","1583",2023-05-12
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1440","1420",2023-05-12
"Ají topito dulce","Cartagena, Bazurto","2250","2500","2278",2023-05-12
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2400","3000","2783",2023-05-12
"Ají topito dulce","Montería, Mercado del Sur","1750","2500","2073",2023-05-12
"Ají topito dulce","Sincelejo, Nuevo Mercado","1500","2000","1792",2023-05-12
"Ajo","Bogotá, D.C., Corabastos","14000","18000","16115",2023-05-12
"Ajo","Chiquinquirá (Boyacá)","5500","5800","5538",2023-05-12
"Ajo","Cúcuta, Cenabastos","4200","4800","4500",2023-05-12
"Ajo","Duitama (Boyacá), Mercaplaza","5500","5800","5600",2023-05-12
"Ajo","Ipiales (Nariño), Ipiales somos todos","6500","7500","7000",2023-05-12
"Ajo","Manizales, Centro Galerías","10625","11250","11042",2023-05-12
"Ajo","Medellín, Central Mayorista de Antioquia","10000","11500","10604",2023-05-12
"Ajo","Pamplona (Norte de Santander)","5000","6000","5750",2023-05-12
"Ajo","Pasto, El Potrerillo","5000","6500","5875",2023-05-12
"Ajo","Pereira, La 41","10000","11333","10648",2023-05-12
"Ajo","Pereira, Mercasa","10000","11111","10583",2023-05-12
"Ajo","San Gil (Santander)","12000","12000","12000",2023-05-12
"Ajo","Tibasosa (Boyacá), Coomproriente","4800","6000","5375",2023-05-12
"Ajo","Tunja, Complejo de Servicios del Sur","4500","5500","5167",2023-05-12
"Ajo","Túquerres (Nariño)","7000","8000","7417",2023-05-12
"Ajo","Villavicencio, CAV","6500","8500","7792",2023-05-12
"Ajo","Yopal (Casanare)","8250","8750","8500",2023-05-12
"Ajo importado","Arauca (Arauca)","7200","10000","8975",2023-05-12
"Ajo importado","Armenia, Mercar","9000","10000","9667",2023-05-12
"Ajo importado","Barranquilla, Barranquillita","8600","10000","9189",2023-05-12
"Ajo importado","Barranquilla, Granabastos","8000","9500","9011",2023-05-12
"Ajo importado","Bogotá, D.C., Corabastos","7000","10000","8939",2023-05-12
"Ajo importado","Bucaramanga, Centroabastos","6000","8800","7938",2023-05-12
"Ajo importado","Buenaventura (Valle del Cauca)","11000","11700","11283",2023-05-12
"Ajo importado","Cali, Cavasa","9800","10500","10050",2023-05-12
"Ajo importado","Cali, Santa Elena","5500","6500","5863",2023-05-12
"Ajo importado","Cartagena, Bazurto","9000","10000","9333",2023-05-12
"Ajo importado","Cartago (Valle del Cauca)","7500","8500","8083",2023-05-12
"Ajo importado","Cúcuta, Cenabastos","8500","9000","8792",2023-05-12
"Ajo importado","Ibagué, Plaza La 21","8000","8500","8278",2023-05-12
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","8000","10000","9167",2023-05-12
