"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1133","1333","1233","2023-02-04"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-02-04"
"Acelga","Bogotá, D.C., Corabastos","467","667","546","2023-02-04"
"Acelga","Bucaramanga, Centroabastos","1800","2000","1900","2023-02-04"
"Acelga","Chiquinquirá (Boyacá)","1200","1400","1267","2023-02-04"
"Acelga","Duitama (Boyacá), Mercaplaza","1200","1300","1233","2023-02-04"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-02-04"
"Acelga","Ibagué, Plaza La 21","1120","1600","1298","2023-02-04"
"Acelga","Ipiales (Nariño), Ipiales Somos Todos","1500","2000","1875","2023-02-04"
"Acelga","Medellín, Central Mayorista de Antioquia","1500","2200","1833","2023-02-04"
"Acelga","Neiva, Surabastos","1500","1875","1750","2023-02-04"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-04"
"Acelga","Pasto, El Potrerillo","3500","4000","3625","2023-02-04"
"Acelga","Pereira, Mercasa","2000","2500","2167","2023-02-04"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","2000","1500","2023-02-04"
"Acelga","Tunja, Complejo de Servicios del Sur","1800","2000","1889","2023-02-04"
"Acelga","Villavicencio, CAV","1400","1600","1517","2023-02-04"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-02-04"
"Ahuyama","Armenia, Mercar","1000","1200","1133","2023-02-04"
"Ahuyama","Bogotá, D.C., Corabastos","1100","1300","1210","2023-02-04"
"Ahuyama","Bucaramanga, Centroabastos","800","900","850","2023-02-04"
"Ahuyama","Buenaventura (Valle del Cauca)","1600","1800","1700","2023-02-04"
"Ahuyama","Cali, Cavasa","1000","1300","1144","2023-02-04"
"Ahuyama","Cali, Santa Elena","1000","1200","1050","2023-02-04"
"Ahuyama","Cartagena, Bazurto","1200","1400","1293","2023-02-04"
"Ahuyama","Cartago (Valle del Cauca)","1200","1300","1280","2023-02-04"
"Ahuyama","Cúcuta, Cenabastos","1300","1500","1480","2023-02-04"
"Ahuyama","Duitama (Boyacá), Mercaplaza","750","781","760","2023-02-04"
"Ahuyama","Ibagué, Plaza La 21","800","1000","933","2023-02-04"
"Ahuyama","Manizales, Centro Galerías","1200","1300","1233","2023-02-04"
"Ahuyama","Medellín, Central Mayorista de Antioquia","700","800","725","2023-02-04"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1200","1100","2023-02-04"
"Ahuyama","Montería, Mercado del Sur","800","800","800","2023-02-04"
"Ahuyama","Palmira (Valle del Cauca)","1300","1500","1400","2023-02-04"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-02-04"
"Ahuyama","Pereira, La 41","1200","1500","1300","2023-02-04"
"Ahuyama","Pereira, Mercasa","1200","1300","1225","2023-02-04"
"Ahuyama","Popayán, Plaza de Mercado del Barrio Bolívar","1360","1440","1395","2023-02-04"
"Ahuyama","Rionegro (Antioquia)","1000","1300","1183","2023-02-04"
"Ahuyama","San Gil (Santander)","1100","1200","1133","2023-02-04"
"Ahuyama","Sincelejo, Nuevo Mercado","1200","1200","1200","2023-02-04"
"Ahuyama","Socorro (Santander)","1100","1200","1133","2023-02-04"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","900","875","2023-02-04"
"Ahuyama","Tuluá (Valle del Cauca)","1100","1200","1167","2023-02-04"
"Ahuyama","Tunja, Complejo de Servicios del Sur","594","688","642","2023-02-04"
"Ahuyama","Valledupar, Mercabastos","1100","1200","1143","2023-02-04"
"Ahuyama","Valledupar, Mercado Nuevo","1000","1100","1043","2023-02-04"
"Ahuyama","Yopal (Casanare)","1200","1200","1200","2023-02-04"
"Ahuyamín (Sakata)","Arauca (Arauca)","1100","1200","1150","2023-02-04"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","700","840","773","2023-02-04"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","500","640","586","2023-02-04"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","900","940","913","2023-02-04"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1120","1200","1160","2023-02-04"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1533","2023-02-04"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","1120","923","2023-02-04"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1200","1500","1378","2023-02-04"
"Ahuyamín (Sakata)","San Gil (Santander)","900","1000","967","2023-02-04"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-02-04"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1000","911","2023-02-04"
