"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1133","1100","2023-01-28"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-01-28"
"Acelga","Bogotá, D.C., Corabastos","333","667","488","2023-01-28"
"Acelga","Bucaramanga, Centroabastos","1700","2000","1881","2023-01-28"
"Acelga","Chiquinquirá (Boyacá)","1000","1500","1183","2023-01-28"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-01-28"
"Acelga","Ibagué, Plaza La 21","960","1280","1164","2023-01-28"
"Acelga","Ipiales (Nariño), Ipiales Somos Todos","1500","2000","1667","2023-01-28"
"Acelga","Medellín, Central Mayorista de Antioquia","1500","1600","1575","2023-01-28"
"Acelga","Neiva, Surabastos","1750","2250","1979","2023-01-28"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-01-28"
"Acelga","Pasto, El Potrerillo","3000","4000","3542","2023-01-28"
"Acelga","Pereira, Mercasa","2000","2500","2167","2023-01-28"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-01-28"
"Acelga","Tunja, Complejo de Servicios del Sur","1500","1800","1667","2023-01-28"
"Acelga","Villavicencio, CAV","1400","1600","1533","2023-01-28"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-01-28"
"Ahuyama","Armenia, Mercar","1000","1200","1133","2023-01-28"
"Ahuyama","Bogotá, D.C., Corabastos","1000","1300","1198","2023-01-28"
"Ahuyama","Bucaramanga, Centroabastos","800","900","850","2023-01-28"
"Ahuyama","Buenaventura (Valle del Cauca)","1600","1800","1700","2023-01-28"
"Ahuyama","Cali, Cavasa","1100","1200","1175","2023-01-28"
"Ahuyama","Cali, Santa Elena","1100","1200","1175","2023-01-28"
"Ahuyama","Cartagena, Bazurto","1200","1400","1300","2023-01-28"
"Ahuyama","Cartago (Valle del Cauca)","1200","1400","1275","2023-01-28"
"Ahuyama","Cúcuta, Cenabastos","1300","1500","1440","2023-01-28"
"Ahuyama","Duitama (Boyacá), Mercaplaza","844","875","854","2023-01-28"
"Ahuyama","Ibagué, Plaza La 21","900","1000","978","2023-01-28"
"Ahuyama","Manizales, Centro Galerías","1200","1300","1233","2023-01-28"
"Ahuyama","Medellín, Central Mayorista de Antioquia","700","800","725","2023-01-28"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1200","1100","2023-01-28"
"Ahuyama","Montería, Mercado del Sur","600","840","670","2023-01-28"
"Ahuyama","Palmira (Valle del Cauca)","1300","1400","1325","2023-01-28"
"Ahuyama","Pamplona (Norte de Santander)","1000","1200","1067","2023-01-28"
"Ahuyama","Pereira, La 41","1200","1300","1250","2023-01-28"
"Ahuyama","Pereira, Mercasa","1000","1300","1200","2023-01-28"
"Ahuyama","Popayán, Plaza de Mercado del Barrio Bolívar","1340","1400","1368","2023-01-28"
"Ahuyama","Rionegro (Antioquia)","1000","1300","1183","2023-01-28"
"Ahuyama","San Gil (Santander)","1100","1200","1133","2023-01-28"
"Ahuyama","Sincelejo, Nuevo Mercado","1100","1200","1189","2023-01-28"
"Ahuyama","Socorro (Santander)","1100","1200","1133","2023-01-28"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","900","881","2023-01-28"
"Ahuyama","Tuluá (Valle del Cauca)","1200","1400","1250","2023-01-28"
"Ahuyama","Tunja, Complejo de Servicios del Sur","594","688","632","2023-01-28"
"Ahuyama","Valledupar, Mercabastos","1000","1200","1133","2023-01-28"
"Ahuyama","Valledupar, Mercado Nuevo","1000","1200","1057","2023-01-28"
"Ahuyama","Yopal (Casanare)","1200","1200","1200","2023-01-28"
"Ahuyamín (Sakata)","Arauca (Arauca)","1060","1200","1115","2023-01-28"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","700","800","751","2023-01-28"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","560","700","632","2023-01-28"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1100","1200","1153","2023-01-28"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1200","1200","1200","2023-01-28"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1600","1800","1622","2023-01-28"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","1120","935","2023-01-28"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1200","1500","1322","2023-01-28"
"Ahuyamín (Sakata)","San Gil (Santander)","900","1000","967","2023-01-28"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","800","900","830","2023-01-28"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1120","982","2023-01-28"
"Ahuyamín (Sakata)","Villavicencio, CAV","800","1000","867","2023-01-28"
"Ahuyamín (Sakata)","Yopal (Casanare)","1200","1300","1250","2023-01-28"
"Ají topito dulce","Cartagena, Bazurto","3500","4000","3714","2023-01-28"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2500","3500","2975","2023-01-28"
"Ají topito dulce","Montería, Mercado del Sur","3000","4500","3833","2023-01-28"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2250","4000","3208","2023-01-28"
"Ajo","Bogotá, D.C., Corabastos","9000","10000","9757","2023-01-28"
"Ajo","Chiquinquirá (Boyacá)","3500","4000","3800","2023-01-28"
"Ajo","Cúcuta, Cenabastos","2600","3700","3025","2023-01-28"
"Ajo","Duitama (Boyacá), Mercaplaza","3400","3600","3533","2023-01-28"
"Ajo","Ipiales (Nariño), Ipiales Somos Todos","8000","8000","8000","2023-01-28"
"Ajo","Manizales, Centro Galerías","6875","6875","6875","2023-01-28"
"Ajo","Medellín, Central Mayorista de Antioquia","7000","10000","8833","2023-01-28"
"Ajo","Pamplona (Norte de Santander)","3000","3500","3250","2023-01-28"
"Ajo","Pasto, El Potrerillo","8000","9000","8417","2023-01-28"
"Ajo","Pereira, La 41","6667","7333","7056","2023-01-28"
"Ajo","Pereira, Mercasa","6667","7778","7259","2023-01-28"
"Ajo","San Gil (Santander)","4200","4500","4400","2023-01-28"
"Ajo","Tibasosa (Boyacá), Coomproriente","3400","3600","3525","2023-01-28"
"Ajo","Tunja, Complejo de Servicios del Sur","3500","3800","3617","2023-01-28"
"Ajo","Túquerres (Nariño)","8500","9500","8833","2023-01-28"
"Ajo","Villavicencio, CAV","4000","5000","4708","2023-01-28"
"Ajo","Yopal (Casanare)","5500","5500","5500","2023-01-28"
"Ajo importado","Arauca (Arauca)","9200","10000","9567","2023-01-28"
"Ajo importado","Armenia, Mercar","8700","9800","9367","2023-01-28"
"Ajo importado","Barranquilla, Barranquillita","8200","8500","8450","2023-01-28"
"Ajo importado","Barranquilla, Granabastos","8100","8600","8400","2023-01-28"
"Ajo importado","Bogotá, D.C., Corabastos","8000","9600","8894","2023-01-28"
"Ajo importado","Bucaramanga, Centroabastos","8400","9000","8819","2023-01-28"
"Ajo importado","Buenaventura (Valle del Cauca)","9300","9500","9450","2023-01-28"
"Ajo importado","Cali, Cavasa","8000","8500","8231","2023-01-28"
"Ajo importado","Cali, Santa Elena","7700","8000","7912","2023-01-28"
"Ajo importado","Cartagena, Bazurto","7800","8500","8133","2023-01-28"
"Ajo importado","Cartago (Valle del Cauca)","9500","10500","10125","2023-01-28"
"Ajo importado","Cúcuta, Cenabastos","9000","9000","9000","2023-01-28"
"Ajo importado","Ibagué, Plaza La 21","9000","10000","9611","2023-01-28"
"Ajo importado","Ipiales (Nariño), Ipiales Somos Todos","8500","8500","8500","2023-01-28"
"Ajo importado","Manizales, Centro Galerías","9500","10500","10000","2023-01-28"
"Ajo importado","Medellín, Central Mayorista de Antioquia","8500","8800","8650","2023-01-28"
"Ajo importado","Medellín, Plaza Minorista ""José María Villa""","8300","8500","8400","2023-01-28"
"Ajo importado","Montería, Mercado del Sur","8000","8500","8142","2023-01-28"
"Ajo importado","Neiva, Surabastos","8400","10500","8925","2023-01-28"
"Ajo importado","Palmira (Valle del Cauca)","8500","8800","8575","2023-01-28"
