"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1133","1200","1167","2023-04-08"
"Acelga","Barranquilla, Barranquillita","4000","5000","4333","2023-04-08"
"Acelga","Bogotá, D.C., Corabastos","333","533","465","2023-04-08"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-04-08"
"Acelga","Chiquinquirá (Boyacá)","1200","1500","1350","2023-04-08"
"Acelga","Duitama (Boyacá), Mercaplaza","1000","1000","1000","2023-04-08"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-04-08"
"Acelga","Ibagué, Plaza La 21","1120","1280","1244","2023-04-08"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","2000","1708","2023-04-08"
"Acelga","Medellín, Central Mayorista de Antioquia","2000","2400","2167","2023-04-08"
"Acelga","Neiva, Surabastos","1750","2000","1896","2023-04-08"
"Acelga","Pamplona (Norte de Santander)","3000","3000","3000","2023-04-08"
"Acelga","Pasto, El Potrerillo","3500","4000","3667","2023-04-08"
"Acelga","Pereira, Mercasa","2000","3000","2375","2023-04-08"
"Acelga","Tibasosa (Boyacá), Coomproriente","1500","1500","1500","2023-04-08"
"Acelga","Tunja, Complejo de Servicios del Sur","1700","2000","1817","2023-04-08"
"Acelga","Villavicencio, CAV","1200","1600","1400","2023-04-08"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-04-08"
"Ahuyama","Armenia, Mercar","900","1000","967","2023-04-08"
"Ahuyama","Bogotá, D.C., Corabastos","1200","1300","1242","2023-04-08"
"Ahuyama","Bucaramanga, Centroabastos","700","900","819","2023-04-08"
"Ahuyama","Buenaventura (Valle del Cauca)","1300","1400","1317","2023-04-08"
"Ahuyama","Cali, Cavasa","800","900","850","2023-04-08"
"Ahuyama","Cali, Santa Elena","800","900","813","2023-04-08"
"Ahuyama","Cartagena, Bazurto","1000","1500","1250","2023-04-08"
"Ahuyama","Cartago (Valle del Cauca)","1000","1200","1038","2023-04-08"
"Ahuyama","Cúcuta, Cenabastos","1000","1100","1037","2023-04-08"
"Ahuyama","Duitama (Boyacá), Mercaplaza","781","875","813","2023-04-08"
"Ahuyama","Ibagué, Plaza La 21","800","1000","944","2023-04-08"
"Ahuyama","Manizales, Centro Galerías","1200","1300","1233","2023-04-08"
"Ahuyama","Medellín, Central Mayorista de Antioquia","800","900","850","2023-04-08"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1100","1050","2023-04-08"
"Ahuyama","Palmira (Valle del Cauca)","1100","1200","1188","2023-04-08"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-04-08"
"Ahuyama","Pereira, La 41","1100","1300","1200","2023-04-08"
"Ahuyama","Pereira, Mercasa","1000","1200","1108","2023-04-08"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1340","1400","1368","2023-04-08"
"Ahuyama","Rionegro (Antioquia)","800","1000","858","2023-04-08"
"Ahuyama","San Gil (Santander)","900","1200","1050","2023-04-08"
"Ahuyama","Sincelejo, Nuevo Mercado","1200","1400","1256","2023-04-08"
"Ahuyama","Socorro (Santander)","1000","1100","1067","2023-04-08"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","1000","1200","1088","2023-04-08"
"Ahuyama","Tuluá (Valle del Cauca)","900","1200","1063","2023-04-08"
"Ahuyama","Tunja, Complejo de Servicios del Sur","594","688","635","2023-04-08"
"Ahuyama","Valledupar, Mercabastos","800","1100","975","2023-04-08"
"Ahuyama","Valledupar, Mercado Nuevo","800","1100","942","2023-04-08"
"Ahuyama","Yopal (Casanare)","1200","1300","1250","2023-04-08"
"Ahuyamín (Sakata)","Arauca (Arauca)","800","1060","930","2023-04-08"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","900","1100","955","2023-04-08"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","700","800","755","2023-04-08"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","960","1000","987","2023-04-08"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1280","1360","1320","2023-04-08"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1700","1900","1800","2023-04-08"
"Ahuyamín (Sakata)","Neiva, Surabastos","960","1360","1180","2023-04-08"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1500","1500","1500","2023-04-08"
"Ahuyamín (Sakata)","San Gil (Santander)","800","900","833","2023-04-08"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","800","1100","953","2023-04-08"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","920","1080","987","2023-04-08"
"Ahuyamín (Sakata)","Villavicencio, CAV","1200","1400","1350","2023-04-08"
"Ahuyamín (Sakata)","Yopal (Casanare)","1200","1200","1200","2023-04-08"
"Ají topito dulce","Cartagena, Bazurto","3250","5000","4125","2023-04-08"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2500","3200","2860","2023-04-08"
"Ají topito dulce","Montería, Mercado del Sur","2500","3000","2833","2023-04-08"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2500","3500","3104","2023-04-08"
"Ajo","Bogotá, D.C., Corabastos","16000","20000","18010","2023-04-08"
"Ajo","Chiquinquirá (Boyacá)","5000","5000","5000","2023-04-08"
"Ajo","Cúcuta, Cenabastos","3500","4500","4217","2023-04-08"
"Ajo","Duitama (Boyacá), Mercaplaza","6000","6000","6000","2023-04-08"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7500","8000","7833","2023-04-08"
"Ajo","Manizales, Centro Galerías","12500","12500","12500","2023-04-08"
"Ajo","Medellín, Central Mayorista de Antioquia","7500","9500","8104","2023-04-08"
"Ajo","Pamplona (Norte de Santander)","3000","4000","3550","2023-04-08"
"Ajo","Pasto, El Potrerillo","9000","9500","9042","2023-04-08"
"Ajo","Pereira, La 41","8889","10556","9704","2023-04-08"
"Ajo","Pereira, Mercasa","10889","12444","11685","2023-04-08"
"Ajo","San Gil (Santander)","5200","5500","5300","2023-04-08"
"Ajo","Tibasosa (Boyacá), Coomproriente","4200","5000","4600","2023-04-08"
"Ajo","Tunja, Complejo de Servicios del Sur","4000","4500","4303","2023-04-08"
"Ajo","Túquerres (Nariño)","8500","9000","8750","2023-04-08"
"Ajo","Villavicencio, CAV","8000","9500","8875","2023-04-08"
"Ajo","Yopal (Casanare)","6250","6500","6375","2023-04-08"
"Ajo importado","Arauca (Arauca)","8500","9000","8683","2023-04-08"
"Ajo importado","Armenia, Mercar","9000","9200","9022","2023-04-08"
"Ajo importado","Barranquilla, Barranquillita","8800","12000","10608","2023-04-08"
