"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","2000","2133","2067","2023-07-15"
"Acelga","Barranquilla, Barranquillita","5000","5000","5000","2023-07-15"
"Acelga","Bogotá, D.C., Corabastos","667","1667","1184","2023-07-15"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-07-15"
"Acelga","Chiquinquirá (Boyacá)","2500","3000","2583","2023-07-15"
"Acelga","Duitama (Boyacá), Mercaplaza","1800","2000","1867","2023-07-15"
"Acelga","Florencia (Caquetá)","3200","3200","3200","2023-07-15"
"Acelga","Ibagué, Plaza La 21","1600","2400","1947","2023-07-15"
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","2500","2250","2023-07-15"
"Acelga","Medellín, Central Mayorista de Antioquia","2200","2600","2460","2023-07-15"
"Acelga","Neiva, Surabastos","3125","3750","3573","2023-07-15"
"Acelga","Pamplona (Norte de Santander)","2500","3000","2750","2023-07-15"
"Acelga","Pasto, El Potrerillo","3500","4000","3917","2023-07-15"
"Acelga","Pereira, Mercasa","2500","3000","2633","2023-07-15"
"Acelga","Tibasosa (Boyacá), Coomproriente","1500","1800","1650","2023-07-15"
"Acelga","Tunja, Complejo de Servicios del Sur","2000","3000","2583","2023-07-15"
"Acelga","Villavicencio, CAV","2500","3000","2817","2023-07-15"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-07-15"
"Ahuyama","Armenia, Mercar","1300","1400","1333","2023-07-15"
"Ahuyama","Bogotá, D.C., Corabastos","2000","2300","2124","2023-07-15"
"Ahuyama","Bucaramanga, Centroabastos","1200","1300","1225","2023-07-15"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1917","2023-07-15"
"Ahuyama","Cali, Cavasa","1400","1400","1400","2023-07-15"
"Ahuyama","Cali, Santa Elena","1300","1300","1300","2023-07-15"
"Ahuyama","Cartago (Valle del Cauca)","1400","1500","1467","2023-07-15"
"Ahuyama","Cúcuta, Cenabastos","1300","1500","1465","2023-07-15"
"Ahuyama","Duitama (Boyacá), Mercaplaza","1250","1250","1250","2023-07-15"
"Ahuyama","Ibagué, Plaza La 21","1500","1600","1511","2023-07-15"
"Ahuyama","Manizales, Centro Galerías","1500","1500","1500","2023-07-15"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1000","1200","1058","2023-07-15"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1100","1046","2023-07-15"
"Ahuyama","Palmira (Valle del Cauca)","1400","1500","1463","2023-07-15"
"Ahuyama","Pamplona (Norte de Santander)","1500","1500","1500","2023-07-15"
"Ahuyama","Pereira, La 41","1400","1600","1483","2023-07-15"
"Ahuyama","Pereira, Mercasa","1500","1700","1575","2023-07-15"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1340","1800","1728","2023-07-15"
"Ahuyama","San Gil (Santander)","1100","1500","1300","2023-07-15"
"Ahuyama","Socorro (Santander)","1300","1400","1350","2023-07-15"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","1400","1700","1575","2023-07-15"
"Ahuyama","Tuluá (Valle del Cauca)","1300","1400","1350","2023-07-15"
"Ahuyama","Tunja, Complejo de Servicios del Sur","875","938","903","2023-07-15"
"Ahuyama","Valledupar, Mercabastos","2000","2200","2125","2023-07-15"
"Ahuyama","Valledupar, Mercado Nuevo","2200","2200","2200","2023-07-15"
"Ahuyama","Yopal (Casanare)","1200","1300","1250","2023-07-15"
"Ahuyamín (Sakata)","Arauca (Arauca)","1000","1100","1050","2023-07-15"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1600","1900","1701","2023-07-15"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","800","960","883","2023-07-15"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1100","1200","1167","2023-07-15"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1760","1760","1760","2023-07-15"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","2200","2600","2444","2023-07-15"
"Ahuyamín (Sakata)","Neiva, Surabastos","1440","1600","1582","2023-07-15"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1500","1500","1500","2023-07-15"
"Ahuyamín (Sakata)","San Gil (Santander)","800","1000","850","2023-07-15"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","840","1100","963","2023-07-15"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1000","973","2023-07-15"
"Ahuyamín (Sakata)","Villavicencio, CAV","1200","1600","1367","2023-07-15"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1480","1440","2023-07-15"
"Ají topito dulce","Cartagena, Bazurto","7500","8750","8292","2023-07-15"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","3500","4000","3788","2023-07-15"
"Ají topito dulce","Montería, Mercado del Sur","7500","9250","8083","2023-07-15"
"Ají topito dulce","Sincelejo, Nuevo Mercado","7500","9500","8042","2023-07-15"
"Ajo","Bogotá, D.C., Corabastos","12000","14000","13481","2023-07-15"
"Ajo","Chiquinquirá (Boyacá)","6000","6500","6083","2023-07-15"
"Ajo","Cúcuta, Cenabastos","4000","4000","4000","2023-07-15"
"Ajo","Duitama (Boyacá), Mercaplaza","5000","5500","5333","2023-07-15"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7000","8000","7403","2023-07-15"
"Ajo","Manizales, Centro Galerías","8750","8750","8750","2023-07-15"
"Ajo","Medellín, Central Mayorista de Antioquia","10000","11000","10604","2023-07-15"
"Ajo","Pamplona (Norte de Santander)","4000","4500","4167","2023-07-15"
"Ajo","Pasto, El Potrerillo","8000","8500","8083","2023-07-15"
"Ajo","Pereira, La 41","10000","11111","10481","2023-07-15"
"Ajo","Pereira, Mercasa","8889","10000","9611","2023-07-15"
"Ajo","Tibasosa (Boyacá), Coomproriente","5000","5200","5025","2023-07-15"
"Ajo","Tunja, Complejo de Servicios del Sur","4500","5000","4778","2023-07-15"
