"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1200","1333","1267","2023-05-20"
"Acelga","Bogotá, D.C., Corabastos","667","1000","941","2023-05-20"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-05-20"
"Acelga","Chiquinquirá (Boyacá)","1500","1800","1567","2023-05-20"
"Acelga","Duitama (Boyacá), Mercaplaza","1000","1000","1000","2023-05-20"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-05-20"
"Acelga","Ibagué, Plaza La 21","1280","1840","1636","2023-05-20"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","2000","1833","2023-05-20"
"Acelga","Medellín, Central Mayorista de Antioquia","2000","2000","2000","2023-05-20"
"Acelga","Neiva, Surabastos","2250","2750","2563","2023-05-20"
"Acelga","Pamplona (Norte de Santander)","2000","2500","2250","2023-05-20"
"Acelga","Pasto, El Potrerillo","3000","4000","3500","2023-05-20"
"Acelga","Pereira, Mercasa","2000","3000","2500","2023-05-20"
"Acelga","Tibasosa (Boyacá), Coomproriente","1500","2000","1750","2023-05-20"
"Acelga","Tunja, Complejo de Servicios del Sur","1800","2000","1933","2023-05-20"
"Acelga","Villavicencio, CAV","1500","2000","1883","2023-05-20"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-05-20"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-05-20"
"Ahuyama","Barranquilla, Granabastos","700","857","762","2023-05-20"
"Ahuyama","Bogotá, D.C., Corabastos","1100","1500","1356","2023-05-20"
"Ahuyama","Bucaramanga, Centroabastos","700","800","750","2023-05-20"
"Ahuyama","Buenaventura (Valle del Cauca)","1200","1400","1333","2023-05-20"
"Ahuyama","Cali, Cavasa","800","900","881","2023-05-20"
"Ahuyama","Cali, Santa Elena","700","800","763","2023-05-20"
"Ahuyama","Cartagena, Bazurto","1000","1000","1000","2023-05-20"
"Ahuyama","Cartago (Valle del Cauca)","1200","1300","1217","2023-05-20"
"Ahuyama","Cúcuta, Cenabastos","1000","1000","1000","2023-05-20"
"Ahuyama","Duitama (Boyacá), Mercaplaza","781","813","792","2023-05-20"
"Ahuyama","Ibagué, Plaza La 21","1000","1000","1000","2023-05-20"
"Ahuyama","Manizales, Centro Galerías","1200","1300","1233","2023-05-20"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","800","721","2023-05-20"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1200","1063","2023-05-20"
"Ahuyama","Montería, Mercado del Sur","500","700","607","2023-05-20"
"Ahuyama","Palmira (Valle del Cauca)","1100","1200","1125","2023-05-20"
"Ahuyama","Pamplona (Norte de Santander)","1500","1500","1500","2023-05-20"
"Ahuyama","Pereira, La 41","1600","2000","1800","2023-05-20"
"Ahuyama","Pereira, Mercasa","1100","1300","1217","2023-05-20"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1360","1400","1380","2023-05-20"
"Ahuyama","San Gil (Santander)","1100","1200","1167","2023-05-20"
"Ahuyama","Sincelejo, Nuevo Mercado","600","800","750","2023-05-20"
"Ahuyama","Socorro (Santander)","900","1000","967","2023-05-20"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","1400","1500","1488","2023-05-20"
"Ahuyama","Tuluá (Valle del Cauca)","900","1200","1067","2023-05-20"
"Ahuyama","Tunja, Complejo de Servicios del Sur","563","625","597","2023-05-20"
"Ahuyama","Valledupar, Mercabastos","600","800","747","2023-05-20"
"Ahuyama","Valledupar, Mercado Nuevo","700","800","781","2023-05-20"
"Ahuyama","Yopal (Casanare)","1200","1300","1250","2023-05-20"
"Ahuyamín (Sakata)","Arauca (Arauca)","940","1060","1000","2023-05-20"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1040","1200","1110","2023-05-20"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","600","700","657","2023-05-20"
"Ahuyamín (Sakata)","Chiquinquirá (Boyacá)","1000","1200","1067","2023-05-20"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","960","1000","987","2023-05-20"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1360","1360","1360","2023-05-20"
"Ahuyamín (Sakata)","Neiva, Surabastos","960","1600","1347","2023-05-20"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1500","1500","1500","2023-05-20"
"Ahuyamín (Sakata)","San Gil (Santander)","800","900","833","2023-05-20"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","900","1000","980","2023-05-20"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1000","911","2023-05-20"
"Ahuyamín (Sakata)","Villavicencio, CAV","1200","1600","1383","2023-05-20"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1460","1430","2023-05-20"
"Ají topito dulce","Cartagena, Bazurto","1500","2000","1750","2023-05-20"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2800","4000","3263","2023-05-20"
"Ají topito dulce","Montería, Mercado del Sur","750","1125","954","2023-05-20"
"Ají topito dulce","Sincelejo, Nuevo Mercado","875","1000","990","2023-05-20"
"Ajo","Bogotá, D.C., Corabastos","10800","19000","15244","2023-05-20"
"Ajo","Chiquinquirá (Boyacá)","5500","5500","5500","2023-05-20"
"Ajo","Cúcuta, Cenabastos","4000","4500","4250","2023-05-20"
"Ajo","Duitama (Boyacá), Mercaplaza","5000","5000","5000","2023-05-20"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7500","8500","8056","2023-05-20"
"Ajo","Manizales, Centro Galerías","8750","10000","9271","2023-05-20"
"Ajo","Medellín, Central Mayorista de Antioquia","8500","10000","9229","2023-05-20"
"Ajo","Pamplona (Norte de Santander)","4000","4500","4250","2023-05-20"
"Ajo","Pasto, El Potrerillo","8000","9000","8417","2023-05-20"
"Ajo","Pereira, La 41","9444","10000","9759","2023-05-20"
"Ajo","Pereira, Mercasa","8444","12222","9833","2023-05-20"
"Ajo","San Gil (Santander)","5000","6000","5533","2023-05-20"
"Ajo","Tibasosa (Boyacá), Coomproriente","5000","5400","5192","2023-05-20"
"Ajo","Tunja, Complejo de Servicios del Sur","4500","5500","5125","2023-05-20"
"Ajo","Túquerres (Nariño)","7500","8500","8083","2023-05-20"
"Ajo","Villavicencio, CAV","6500","10000","7792","2023-05-20"
"Ajo","Yopal (Casanare)","7500","7500","7500","2023-05-20"
"Ajo importado","Arauca (Arauca)","10400","10500","10442","2023-05-20"
"Ajo importado","Armenia, Mercar","10500","12000","11167","2023-05-20"
"Ajo importado","Barranquilla, Barranquillita","9000","9400","9175","2023-05-20"
"Ajo importado","Barranquilla, Granabastos","8700","9000","8867","2023-05-20"
"Ajo importado","Bogotá, D.C., Corabastos","8500","10000","9266","2023-05-20"
"Ajo importado","Bucaramanga, Centroabastos","9500","10000","9756","2023-05-20"
"Ajo importado","Buenaventura (Valle del Cauca)","9500","9800","9633","2023-05-20"
"Ajo importado","Cali, Cavasa","8500","9000","8606","2023-05-20"
"Ajo importado","Cali, Santa Elena","8000","9000","8563","2023-05-20"
"Ajo importado","Cartagena, Bazurto","9000","9500","9275","2023-05-20"
"Ajo importado","Cartago (Valle del Cauca)","11000","11500","11292","2023-05-20"
"Ajo importado","Cúcuta, Cenabastos","11000","11500","11292","2023-05-20"
"Ajo importado","Ibagué, Plaza La 21","9000","11000","9792","2023-05-20"
