"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1733","1933","1844","2023-07-09"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-07-09"
"Acelga","Bogotá, D.C., Corabastos","533","1667","1100","2023-07-09"
"Acelga","Bucaramanga, Centroabastos","1600","2000","1783","2023-07-09"
"Acelga","Chiquinquirá (Boyacá)","1200","1800","1500","2023-07-09"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-07-09"
"Acelga","Ibagué, Plaza La 21","1600","2000","1804","2023-07-09"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","2000","1750","2023-07-09"
"Acelga","Medellín, Central Mayorista de Antioquia","1800","2000","1930","2023-07-09"
"Acelga","Neiva, Surabastos","2250","2750","2500","2023-07-09"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-07-09"
"Acelga","Pasto, El Potrerillo","3000","3500","3250","2023-07-09"
"Acelga","Pereira, Mercasa","2000","3000","2544","2023-07-09"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-07-09"
"Acelga","Tunja, Complejo de Servicios del Sur","1500","1900","1711","2023-07-09"
"Acelga","Villavicencio, CAV","1600","2500","2128","2023-07-09"
"Ahuyama","Armenia, Mercar","600","600","600","2023-07-09"
"Ahuyama","Barranquilla, Barranquillita","629","657","643","2023-07-09"
"Ahuyama","Barranquilla, Granabastos","571","657","621","2023-07-09"
"Ahuyama","Bogotá, D.C., Corabastos","1700","1900","1796","2023-07-09"
"Ahuyama","Bucaramanga, Centroabastos","1300","1500","1400","2023-07-09"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1900","2023-07-09"
"Ahuyama","Cali, Cavasa","1400","1400","1400","2023-07-09"
"Ahuyama","Cali, Santa Helena","1400","1500","1417","2023-07-09"
"Ahuyama","Cartagena, Bazurto","1000","1200","1056","2023-07-09"
"Ahuyama","Cartago (Valle del Cauca)","1400","1600","1517","2023-07-09"
"Ahuyama","Cúcuta, Cenabastos","1300","1500","1479","2023-07-09"
"Ahuyama","Duitama (Boyacá)","1188","1250","1208","2023-07-09"
"Ahuyama","Ibagué, Plaza La 21","1200","1700","1417","2023-07-09"
"Ahuyama","Manizales, Centro Galerías","1400","1500","1450","2023-07-09"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1000","1200","1075","2023-07-09"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1200","1085","2023-07-09"
"Ahuyama","Palmira (Valle del Cauca)","1500","1700","1575","2023-07-09"
"Ahuyama","Pamplona (Norte de Santander)","1200","1500","1300","2023-07-09"
"Ahuyama","Pereira, La 41","1500","2000","1750","2023-07-09"
"Ahuyama","Pereira, Mercasa","1500","1800","1600","2023-07-09"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","960","1000","975","2023-07-09"
"Ahuyama","Rionegro (Antioquia)","1000","1500","1179","2023-07-09"
"Ahuyama","San Gil (Santander)","1100","1200","1133","2023-07-09"
"Ahuyama","Sincelejo, Nuevo Mercado","600","600","600","2023-07-09"
"Ahuyama","Socorro (Santander)","1000","1100","1067","2023-07-09"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","700","800","756","2023-07-09"
"Ahuyama","Tuluá (Valle del Cauca)","1400","1400","1400","2023-07-09"
"Ahuyama","Tunja, Complejo de Servicios del Sur","844","938","892","2023-07-09"
"Ahuyama","Valledupar, Mercabastos","600","900","765","2023-07-09"
"Ahuyama","Valledupar, Mercado Nuevo","600","700","650","2023-07-09"
"Ahuyama","Yopal (Casanare)","1400","1400","1400","2023-07-09"
"Ahuyamín (Sakata)","Arauca (Arauca)","1300","1440","1380","2023-07-09"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1100","1200","1188","2023-07-09"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","800","1000","869","2023-07-09"
"Ahuyamín (Sakata)","Duitama (Boyacá)","1200","1240","1213","2023-07-09"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1680","1760","1720","2023-07-09"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1544","2023-07-09"
"Ahuyamín (Sakata)","Neiva, Surabastos","1200","1600","1352","2023-07-09"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1200","1500","1300","2023-07-09"
"Ahuyamín (Sakata)","San Gil (Santander)","1000","1100","1033","2023-07-09"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","860","1000","908","2023-07-09"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1080","1280","1178","2023-07-09"
"Ahuyamín (Sakata)","Villavicencio, CAV","1000","1200","1167","2023-07-09"
"Ahuyamín (Sakata)","Yopal (Casanare)","1200","1240","1220","2023-07-09"
"Ají topito dulce","Barranquilla, Barranquillita","2675","5000","4231","2023-07-09"
"Ají topito dulce","Cartagena, Bazurto","3500","5000","4083","2023-07-09"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2000","3000","2495","2023-07-09"
"Ají topito dulce","Montería, Mercado del Sur","3250","4000","3760","2023-07-09"
"Ají topito dulce","Sincelejo, Nuevo Mercado","3000","3500","3292","2023-07-09"
"Ajo","Bogotá, D.C., Corabastos","7000","8000","7443","2023-07-09"
"Ajo","Chiquinquirá (Boyacá)","2500","3000","2700","2023-07-09"
"Ajo","Cúcuta, Cenabastos","1200","1500","1383","2023-07-09"
"Ajo","Duitama (Boyacá)","4000","4400","4267","2023-07-09"
"Ajo","Ipiales (Nariño), Ipiales somos todos","5000","6000","5278","2023-07-09"
"Ajo","Manizales, Centro Galerías","5000","6250","5625","2023-07-09"
"Ajo","Medellín, Central Mayorista de Antioquia","6000","9000","7550","2023-07-09"
"Ajo","Pamplona (Norte de Santander)","1800","2500","2133","2023-07-09"
"Ajo","Pasto, El Potrerillo","6000","6500","6083","2023-07-09"
"Ajo","Pereira, La 41","5556","6667","6296","2023-07-09"
"Ajo","Pereira, Mercasa","5556","6667","6148","2023-07-09"
"Ajo","San Gil (Santander)","3000","3200","3133","2023-07-09"
"Ajo","Tibasosa (Boyacá), Coomproriente","2400","2600","2475","2023-07-09"
"Ajo","Tunja, Complejo de Servicios del Sur","2200","2800","2492","2023-07-09"
"Ajo","Túquerres (Nariño)","5500","6000","5917","2023-07-09"
"Ajo","Villavicencio, CAV","3000","4000","3708","2023-07-09"
"Ajo","Yopal (Casanare)","2200","2300","2250","2023-07-09"
"Ajo importado","Arauca (Arauca)","9000","9500","9333","2023-07-09"
"Ajo importado","Armenia, Mercar","9000","9200","9067","2023-07-09"
"Ajo importado","Barranquilla, Barranquillita","7500","7900","7633","2023-07-09"
"Ajo importado","Barranquilla, Granabastos","7400","7600","7544","2023-07-09"
"Ajo importado","Bogotá, D.C., Corabastos","7000","8000","7515","2023-07-09"
"Ajo importado","Bucaramanga, Centroabastos","7500","8500","7894","2023-07-09"
"Ajo importado","Buenaventura (Valle del Cauca)","8500","9000","8733","2023-07-09"
"Ajo importado","Cali, Cavasa","7500","7800","7613","2023-07-09"
"Ajo importado","Cali, Santa Helena","7500","8000","7850","2023-07-09"
"Ajo importado","Cartagena, Bazurto","7000","8000","7558","2023-07-09"
"Ajo importado","Cartago (Valle del Cauca)","8000","9000","8500","2023-07-09"
"Ajo importado","Cúcuta, Cenabastos","8500","8500","8500","2023-07-09"
