"X1","X2","X3","X4","X5","Fecha"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-05-14"
"Acelga","Bogotá, D.C., Corabastos","600","1200","883","2023-05-14"
"Acelga","Bucaramanga, Centroabastos","1700","2000","1875","2023-05-14"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1133","2023-05-14"
"Acelga","Ibagué, Plaza La 21","1280","1600","1440","2023-05-14"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1800","1279","2023-05-14"
"Acelga","Neiva, Surabastos","2500","3125","2729","2023-05-14"
"Acelga","Pamplona (Norte de Santander)","3000","3000","3000","2023-05-14"
"Acelga","Pasto, El Potrerillo","2000","4000","2875","2023-05-14"
"Acelga","Pereira, Mercasa","2000","2200","2083","2023-05-14"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-05-14"
"Acelga","Tunja, Complejo de Servicios del Sur","1000","1200","1122","2023-05-14"
"Acelga","Villavicencio, CAV","1500","2000","1789","2023-05-14"
"Ahuyama","Armenia, Mercar","600","600","600","2023-05-14"
"Ahuyama","Barranquilla, Barranquillita","543","714","660","2023-05-14"
"Ahuyama","Barranquilla, Granabastos","671","771","713","2023-05-14"
"Ahuyama","Bogotá, D.C., Corabastos","2600","2800","2713","2023-05-14"
"Ahuyama","Bucaramanga, Centroabastos","700","800","750","2023-05-14"
"Ahuyama","Buenaventura (Valle del Cauca)","2000","2000","2000","2023-05-14"
"Ahuyama","Cali, Santa Helena","1500","1800","1683","2023-05-14"
"Ahuyama","Cartagena, Bazurto","800","900","844","2023-05-14"
"Ahuyama","Cúcuta, Cenabastos","1000","1500","1131","2023-05-14"
"Ahuyama","Ibagué, Plaza La 21","1000","1600","1267","2023-05-14"
"Ahuyama","Medellín, Central Mayorista de Antioquia","800","900","875","2023-05-14"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","900","1200","971","2023-05-14"
"Ahuyama","Montería, Mercado del Sur","600","640","610","2023-05-14"
"Ahuyama","Pamplona (Norte de Santander)","2000","2000","2000","2023-05-14"
"Ahuyama","Pereira, La 41","1200","1400","1300","2023-05-14"
"Ahuyama","Pereira, Mercasa","1200","1400","1250","2023-05-14"
"Ahuyama","Rionegro (Antioquia)","1000","1000","1000","2023-05-14"
"Ahuyama","San Gil (Santander)","1000","1200","1100","2023-05-14"
"Ahuyama","Sincelejo, Nuevo Mercado","500","600","533","2023-05-14"
"Ahuyama","Socorro (Santander)","1000","1100","1033","2023-05-14"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-05-14"
"Ahuyama","Tuluá (Valle del Cauca)","1400","1500","1433","2023-05-14"
"Ahuyama","Tunja, Complejo de Servicios del Sur","781","781","781","2023-05-14"
"Ahuyama","Valledupar, Mercabastos","700","800","722","2023-05-14"
"Ahuyama","Valledupar, Mercado Nuevo","600","700","650","2023-05-14"
"Ahuyama","Yopal (Casanare)","2000","2000","2000","2023-05-14"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1500","2600","2139","2023-05-14"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","1360","1440","1399","2023-05-14"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","2000","2400","2200","2023-05-14"
"Ahuyamín (Sakata)","Neiva, Surabastos","1600","2000","1700","2023-05-14"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1800","2000","1917","2023-05-14"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1400","1680","1580","2023-05-14"
"Ahuyamín (Sakata)","Villavicencio, CAV","1400","1800","1617","2023-05-14"
"Ahuyamín (Sakata)","Yopal (Casanare)","1800","1840","1820","2023-05-14"
"Ají topito dulce","Barranquilla, Barranquillita","2500","4000","3338","2023-05-14"
"Ají topito dulce","Cartagena, Bazurto","3000","3750","3194","2023-05-14"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2000","2200","2050","2023-05-14"
"Ají topito dulce","Montería, Mercado del Sur","1625","3000","2390","2023-05-14"
"Ají topito dulce","Sincelejo, Nuevo Mercado","1125","2500","1896","2023-05-14"
"Ajo","Bogotá, D.C., Corabastos","9000","10000","9410","2023-05-14"
"Ajo","Chiquinquirá (Boyacá)","4500","5000","4833","2023-05-14"
"Ajo","Cúcuta, Cenabastos","1800","2500","2075","2023-05-14"
"Ajo","Manizales, Centro Galerías","7500","7500","7500","2023-05-14"
"Ajo","Medellín, Central Mayorista de Antioquia","7000","10000","8188","2023-05-14"
"Ajo","Pamplona (Norte de Santander)","2000","2700","2383","2023-05-14"
"Ajo","Pasto, El Potrerillo","6000","7500","6813","2023-05-14"
"Ajo","Pereira, Mercasa","7222","8889","8185","2023-05-14"
"Ajo","San Gil (Santander)","3500","4000","3717","2023-05-14"
"Ajo","Tibasosa (Boyacá), Coomproriente","3000","3200","3050","2023-05-14"
"Ajo","Tunja, Complejo de Servicios del Sur","2800","3000","2911","2023-05-14"
"Ajo","Villavicencio, CAV","5000","6000","5125","2023-05-14"
"Ajo","Yopal (Casanare)","2300","2500","2400","2023-05-14"
"Ajo importado","Armenia, Mercar","8000","8200","8067","2023-05-14"
"Ajo importado","Barranquilla, Barranquillita","6400","7000","6792","2023-05-14"
"Ajo importado","Barranquilla, Granabastos","6400","6600","6500","2023-05-14"
"Ajo importado","Bogotá, D.C., Corabastos","9000","10000","9250","2023-05-14"
"Ajo importado","Bucaramanga, Centroabastos","6800","10000","8581","2023-05-14"
"Ajo importado","Cali, Santa Helena","6000","6500","6333","2023-05-14"
"Ajo importado","Cartagena, Bazurto","6200","7000","6558","2023-05-14"
"Ajo importado","Cúcuta, Cenabastos","6500","7000","6563","2023-05-14"
"Ajo importado","Ibagué, Plaza La 21","7500","8500","7975","2023-05-14"
"Ajo importado","Manizales, Centro Galerías","9000","11000","10083","2023-05-14"
"Ajo importado","Medellín, Central Mayorista de Antioquia","6300","7800","6652","2023-05-14"
"Ajo importado","Medellín, Plaza Minorista ""José María Villa""","7000","7500","7288","2023-05-14"
"Ajo importado","Montería, Mercado del Sur","7000","7200","7017","2023-05-14"
"Ajo importado","Neiva, Surabastos","6800","10400","8633","2023-05-14"
"Ajo importado","Pereira, La 41","8000","8500","8250","2023-05-14"
"Ajo importado","Pereira, Mercasa","6800","11000","8394","2023-05-14"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","10000","10000","10000","2023-05-14"
"Ajo importado","Sincelejo, Nuevo Mercado","6500","7000","6850","2023-05-14"
"Ajo importado","Valledupar, Mercabastos","6500","7000","6733","2023-05-14"
"Apio","Barranquilla, Barranquillita","2000","2000","2000","2023-05-14"
"Apio","Barranquilla, Granabastos","1900","2100","1981","2023-05-14"
"Apio","Bogotá, D.C., Corabastos","500","1200","860","2023-05-14"
"Apio","Bucaramanga, Centroabastos","900","1000","950","2023-05-14"
"Apio","Cartagena, Bazurto","1400","1800","1531","2023-05-14"
"Apio","Chiquinquirá (Boyacá)","900","1000","967","2023-05-14"
"Apio","Cúcuta, Cenabastos","1000","1333","1178","2023-05-14"
"Apio","Ibagué, Plaza La 21","1280","1760","1573","2023-05-14"
"Apio","Manizales, Centro Galerías","1920","2400","2160","2023-05-14"
"Apio","Marinilla (Antioquia)","400","600","463","2023-05-14"
"Apio","Medellín, Central Mayorista de Antioquia","500","800","592","2023-05-14"
"Apio","Medellín, Plaza Minorista ""José María Villa""","500","900","710","2023-05-14"
"Apio","Montería, Mercado del Sur","800","1200","992","2023-05-14"
"Apio","Neiva, Surabastos","2000","2500","2183","2023-05-14"
"Apio","Pamplona (Norte de Santander)","1167","1167","1167","2023-05-14"
"Apio","Pereira, Mercasa","2500","2917","2597","2023-05-14"
"Apio","Rionegro (Antioquia)","700","1100","875","2023-05-14"
"Apio","Santa Marta (Magdalena)","2000","2267","2033","2023-05-14"
"Apio","Sincelejo, Nuevo Mercado","800","1000","858","2023-05-14"
"Apio","Tibasosa (Boyacá), Coomproriente","1000","1050","1013","2023-05-14"
"Apio","Tunja, Complejo de Servicios del Sur","1000","1150","1083","2023-05-14"
"Apio","Valledupar, Mercabastos","1333","2667","1991","2023-05-14"
"Apio","Villavicencio, CAV","2000","2400","2200","2023-05-14"
"Arveja verde en vaina","Barranquilla, Barranquillita","10000","10000","10000","2023-05-14"
"Arveja verde en vaina","Barranquilla, Granabastos","9800","10000","9933","2023-05-14"
"Arveja verde en vaina","Bogotá, D.C., Corabastos","5800","7600","6832","2023-05-14"
"Arveja verde en vaina","Bucaramanga, Centroabastos","5800","10000","7836","2023-05-14"
"Arveja verde en vaina","Chiquinquirá (Boyacá)","4400","4800","4600","2023-05-14"
"Arveja verde en vaina","Cúcuta, Cenabastos","4000","6000","4844","2023-05-14"
"Arveja verde en vaina","El Carmen de Viboral (Antioquia)","5000","5500","5250","2023-05-14"
"Arveja verde en vaina","El Santuario (Antioquia)","4700","7000","5892","2023-05-14"
"Arveja verde en vaina","Ibagué, Plaza La 21","4800","7200","6000","2023-05-14"
"Arveja verde en vaina","La Ceja (Antioquia)","6000","6000","6000","2023-05-14"
"Arveja verde en vaina","Manizales, Centro Galerías","6500","7000","6833","2023-05-14"
"Arveja verde en vaina","Marinilla (Antioquia)","5000","5500","5308","2023-05-14"
"Arveja verde en vaina","Medellín, Central Mayorista de Antioquia","5000","8000","6235","2023-05-14"
"Arveja verde en vaina","Medellín, Plaza Minorista ""José María Villa""","5500","7500","6208","2023-05-14"
"Arveja verde en vaina","Neiva, Surabastos","11040","14400","12170","2023-05-14"
"Arveja verde en vaina","Pamplona (Norte de Santander)","2300","3750","3282","2023-05-14"
"Arveja verde en vaina","Rionegro (Antioquia)","5000","6000","5500","2023-05-14"
"Arveja verde en vaina","San Gil (Santander)","4800","5200","4920","2023-05-14"
"Arveja verde en vaina","San Vicente (Antioquia)","5500","6000","5750","2023-05-14"
"Arveja verde en vaina","Socorro (Santander)","4800","5200","5067","2023-05-14"
"Arveja verde en vaina","Sonsón (Antioquia)","4500","5000","4813","2023-05-14"
"Arveja verde en vaina","Tibasosa (Boyacá), Coomproriente","4200","4800","4525","2023-05-14"
"Arveja verde en vaina","Tunja, Complejo de Servicios del Sur","4200","5200","4663","2023-05-14"
"Arveja verde en vaina","Villavicencio, CAV","6400","7000","6708","2023-05-14"
"Arveja verde en vaina","Yopal (Casanare)","4792","4792","4792","2023-05-14"
"Arveja verde en vaina pastusa","La Unión (Nariño)","4000","4200","4050","2023-05-14"
"Arveja verde en vaina pastusa","Pasto, El Potrerillo","2400","3700","2942","2023-05-14"
"Berenjena","Barranquilla, Barranquillita","1250","1300","1258","2023-05-14"
"Berenjena","Bogotá, D.C., Corabastos","3500","3600","3517","2023-05-14"
"Berenjena","Medellín, Central Mayorista de Antioquia","2200","3200","2620","2023-05-14"
"Berenjena","Montería, Mercado del Sur","1000","1575","1342","2023-05-14"
"Berenjena","Sincelejo, Nuevo Mercado","1000","1167","1102","2023-05-14"
"Brócoli","Barranquilla, Barranquillita","6500","6600","6511","2023-05-14"
"Brócoli","Barranquilla, Granabastos","6500","6600","6567","2023-05-14"
"Brócoli","Bogotá, D.C., Corabastos","1000","2500","1776","2023-05-14"
"Brócoli","Bucaramanga, Centroabastos","3000","4600","3831","2023-05-14"
"Brócoli","Cartagena, Bazurto","4300","5000","4767","2023-05-14"
"Brócoli","Chiquinquirá (Boyacá)","1500","1800","1667","2023-05-14"
"Brócoli","Cúcuta, Cenabastos","3000","4000","3500","2023-05-14"
"Brócoli","Ibagué, Plaza La 21","1500","2000","1792","2023-05-14"
"Brócoli","Marinilla (Antioquia)","1000","2500","1842","2023-05-14"
"Brócoli","Medellín, Central Mayorista de Antioquia","2200","5000","3389","2023-05-14"
"Brócoli","Medellín, Plaza Minorista ""José María Villa""","2500","4000","3126","2023-05-14"
"Brócoli","Neiva, Surabastos","4500","4800","4650","2023-05-14"
"Brócoli","Pamplona (Norte de Santander)","2000","2500","2250","2023-05-14"
"Brócoli","Pasto, El Potrerillo","700","1000","900","2023-05-14"
"Brócoli","Pereira, Mercasa","2000","2400","2200","2023-05-14"
"Brócoli","Tibasosa (Boyacá), Coomproriente","1800","1800","1800","2023-05-14"
"Brócoli","Tunja, Complejo de Servicios del Sur","1800","2200","2000","2023-05-14"
"Brócoli","Villavicencio, CAV","3200","4000","3519","2023-05-14"
"Calabacín","Bogotá, D.C., Corabastos","700","750","746","2023-05-14"
"Calabacín","Bucaramanga, Centroabastos","1300","2000","1763","2023-05-14"
"Calabacín","Medellín, Central Mayorista de Antioquia","700","1000","802","2023-05-14"
"Calabacín","Medellín, Plaza Minorista ""José María Villa""","800","1000","963","2023-05-14"
"Calabacín","Tibasosa (Boyacá), Coomproriente","750","750","750","2023-05-14"
"Calabacín","Tunja, Complejo de Servicios del Sur","600","750","669","2023-05-14"
"Calabaza","Bogotá, D.C., Corabastos","480","480","480","2023-05-14"
"Calabaza","Cúcuta, Cenabastos","556","667","620","2023-05-14"
"Calabaza","Medellín, Central Mayorista de Antioquia","1000","1000","1000","2023-05-14"
"Calabaza","Villavicencio, CAV","1250","1500","1352","2023-05-14"
"Cebolla cabezona blanca","Arauca (Arauca)","2083","2083","2083","2023-05-14"
"Cebolla cabezona blanca","Barranquilla, Barranquillita","2800","3800","3187","2023-05-14"
"Cebolla cabezona blanca","Barranquilla, Granabastos","2600","2700","2640","2023-05-14"
"Cebolla cabezona blanca","Bogotá, D.C., Corabastos","1400","2400","1731","2023-05-14"
"Cebolla cabezona blanca","Bucaramanga, Centroabastos","1800","2800","2134","2023-05-14"
"Cebolla cabezona blanca","Cartagena, Bazurto","2200","3800","3222","2023-05-14"
"Cebolla cabezona blanca","Chiquinquirá (Boyacá)","1400","2200","1833","2023-05-14"
"Cebolla cabezona blanca","Cúcuta, Cenabastos","2000","2600","2315","2023-05-14"
"Cebolla cabezona blanca","Florencia (Caquetá)","2800","2800","2800","2023-05-14"
"Cebolla cabezona blanca","Ibagué, Plaza La 21","1600","3600","2263","2023-05-14"
"Cebolla cabezona blanca","Manizales, Centro Galerías","2400","3800","3083","2023-05-14"
"Cebolla cabezona blanca","Medellín, Central Mayorista de Antioquia","1957","5200","2912","2023-05-14"
"Cebolla cabezona blanca","Medellín, Plaza Minorista ""José María Villa""","2000","4300","2749","2023-05-14"
"Cebolla cabezona blanca","Montería, Mercado del Sur","2600","3200","2910","2023-05-14"
"Cebolla cabezona blanca","Pamplona (Norte de Santander)","2000","2200","2133","2023-05-14"
"Cebolla cabezona blanca","Pereira, Mercasa","2600","3000","2793","2023-05-14"
"Cebolla cabezona blanca","Rionegro (Antioquia)","2292","4375","3270","2023-05-14"
"Cebolla cabezona blanca","San Gil (Santander)","1700","1800","1750","2023-05-14"
"Cebolla cabezona blanca","Santa Marta (Magdalena)","2600","2900","2752","2023-05-14"
"Cebolla cabezona blanca","Sincelejo, Nuevo Mercado","2000","3300","2475","2023-05-14"
"Cebolla cabezona blanca","Socorro (Santander)","2000","2100","2033","2023-05-14"
"Cebolla cabezona blanca","Tibasosa (Boyacá), Coomproriente","1560","2000","1781","2023-05-14"
"Cebolla cabezona blanca","Tunja, Complejo de Servicios del Sur","1000","1200","1142","2023-05-14"
"Cebolla cabezona blanca","Valledupar, Mercabastos","2200","3600","2733","2023-05-14"
"Cebolla cabezona blanca","Villavicencio, CAV","1600","2400","2008","2023-05-14"
"Cebolla cabezona blanca","Yopal (Casanare)","2500","2604","2552","2023-05-14"
"Cebolla cabezona blanca bogotana","Buenaventura (Valle del Cauca)","7292","7500","7396","2023-05-14"
"Cebolla cabezona blanca bogotana","Cali, Santa Helena","7500","7604","7552","2023-05-14"
