"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1200","1333","1289","2023-08-27"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-08-27"
"Acelga","Bogotá, D.C., Corabastos","533","800","605","2023-08-27"
"Acelga","Bucaramanga, Centroabastos","1500","2000","1775","2023-08-27"
"Acelga","Chiquinquirá (Boyacá)","1200","1500","1333","2023-08-27"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-08-27"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-08-27"
"Acelga","Ibagué, Plaza La 21","960","1600","1318","2023-08-27"
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","2000","2000","2023-08-27"
"Acelga","Medellín, Central Mayorista de Antioquia","1900","2000","1950","2023-08-27"
"Acelga","Neiva, Surabastos","2000","2500","2229","2023-08-27"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-08-27"
"Acelga","Pasto, El Potrerillo","3000","3500","3250","2023-08-27"
"Acelga","Pereira, Mercasa","2000","2500","2092","2023-08-27"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-08-27"
"Acelga","Tunja, Complejo de Servicios del Sur","1300","1500","1433","2023-08-27"
"Acelga","Villavicencio, CAV","1500","2000","1819","2023-08-27"
"Ahuyama","Armenia, Mercar","800","900","833","2023-08-27"
"Ahuyama","Bogotá, D.C., Corabastos","1500","1600","1536","2023-08-27"
"Ahuyama","Bucaramanga, Centroabastos","1000","1100","1050","2023-08-27"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1883","2023-08-27"
"Ahuyama","Cali, Cavasa","1200","1300","1250","2023-08-27"
"Ahuyama","Cali, Santa Helena","1100","1200","1183","2023-08-27"
"Ahuyama","Cartagena, Bazurto","2000","2200","2050","2023-08-27"
"Ahuyama","Cartago (Valle del Cauca)","1000","1200","1163","2023-08-27"
"Ahuyama","Cúcuta, Cenabastos","1200","1500","1310","2023-08-27"
"Ahuyama","Duitama (Boyacá)","938","1000","958","2023-08-27"
"Ahuyama","Ibagué, Plaza La 21","1200","1300","1250","2023-08-27"
"Ahuyama","Manizales, Centro Galerías","1200","1300","1250","2023-08-27"
"Ahuyama","Medellín, Central Mayorista de Antioquia","900","1000","950","2023-08-27"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1200","1400","1260","2023-08-27"
"Ahuyama","Palmira (Valle del Cauca)","1400","1500","1413","2023-08-27"
"Ahuyama","Pamplona (Norte de Santander)","1000","1200","1056","2023-08-27"
"Ahuyama","Pereira, La 41","1000","1500","1267","2023-08-27"
"Ahuyama","Pereira, Mercasa","1200","1600","1342","2023-08-27"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","960","1000","985","2023-08-27"
"Ahuyama","Rionegro (Antioquia)","1000","1500","1369","2023-08-27"
"Ahuyama","San Gil (Santander)","700","800","767","2023-08-27"
"Ahuyama","Socorro (Santander)","800","900","833","2023-08-27"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","800","800","2023-08-27"
"Ahuyama","Tuluá (Valle del Cauca)","1100","1600","1325","2023-08-27"
"Ahuyama","Tunja, Complejo de Servicios del Sur","781","938","850","2023-08-27"
"Ahuyama","Yopal (Casanare)","1200","1200","1200","2023-08-27"
"Ahuyamín (Sakata)","Arauca (Arauca)","1000","1400","1133","2023-08-27"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","800","1000","892","2023-08-27"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","600","680","630","2023-08-27"
"Ahuyamín (Sakata)","Duitama (Boyacá)","1000","1000","1000","2023-08-27"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1200","1280","1240","2023-08-27"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1200","1400","1350","2023-08-27"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","1280","1087","2023-08-27"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1200","1044","2023-08-27"
"Ahuyamín (Sakata)","San Gil (Santander)","600","700","633","2023-08-27"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","800","1000","863","2023-08-27"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1080","964","2023-08-27"
"Ahuyamín (Sakata)","Villavicencio, CAV","900","1200","1004","2023-08-27"
"Ahuyamín (Sakata)","Yopal (Casanare)","1200","1260","1230","2023-08-27"
