"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1467","1267","2023-12-24"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-12-24"
"Acelga","Bogotá, D.C., Corabastos","800","1500","1110","2023-12-24"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-12-24"
"Acelga","Chiquinquirá (Boyacá)","1200","1500","1383","2023-12-24"
"Acelga","Duitama (Boyacá)","900","1000","975","2023-12-24"
"Acelga","Ibagué, Plaza La 21","960","1280","1153","2023-12-24"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1000","1000","2023-12-24"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1000","1000","2023-12-24"
"Acelga","Neiva, Surabastos","1500","1500","1500","2023-12-24"
"Acelga","Pamplona (Norte de Santander)","2000","3000","2500","2023-12-24"
"Acelga","Pasto, El Potrerillo","1000","1500","1250","2023-12-24"
"Acelga","Pereira, Mercasa","1500","2000","1889","2023-12-24"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-12-24"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1200","1167","2023-12-24"
"Acelga","Villavicencio, CAV","1200","1800","1467","2023-12-24"
"Ahuyama","Armenia, Mercar","600","700","667","2023-12-24"
"Ahuyama","Barranquilla, Barranquillita","686","786","727","2023-12-24"
"Ahuyama","Barranquilla, Granabastos","671","714","702","2023-12-24"
"Ahuyama","Bogotá, D.C., Corabastos","800","900","845","2023-12-24"
"Ahuyama","Bucaramanga, Centroabastos","500","600","550","2023-12-24"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-12-24"
"Ahuyama","Cali, Cavasa","600","700","644","2023-12-24"
"Ahuyama","Cali, Santa Helena","500","550","517","2023-12-24"
"Ahuyama","Cartagena, Bazurto","900","1000","950","2023-12-24"
"Ahuyama","Cartago (Valle del Cauca)","700","1000","833","2023-12-24"
"Ahuyama","Cúcuta, Cenabastos","800","800","800","2023-12-24"
"Ahuyama","Duitama (Boyacá)","656","688","667","2023-12-24"
"Ahuyama","Ibagué, Plaza La 21","600","800","717","2023-12-24"
"Ahuyama","Manizales, Centro Galerías","800","800","800","2023-12-24"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","800","700","2023-12-24"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","600","800","720","2023-12-24"
"Ahuyama","Montería, Mercado del Sur","280","400","350","2023-12-24"
"Ahuyama","Palmira (Valle del Cauca)","600","800","683","2023-12-24"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-12-24"
"Ahuyama","Pereira, La 41","800","1000","867","2023-12-24"
"Ahuyama","Pereira, Mercasa","700","1000","867","2023-12-24"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","600","660","625","2023-12-24"
"Ahuyama","Rionegro (Antioquia)","800","1000","935","2023-12-24"
"Ahuyama","San Gil (Santander)","700","800","733","2023-12-24"
"Ahuyama","Sincelejo, Nuevo Mercado","500","500","500","2023-12-24"
"Ahuyama","Socorro (Santander)","700","800","767","2023-12-24"
"Ahuyama","Sogamoso (Boyacá)","600","650","606","2023-12-24"
"Ahuyama","Tuluá (Valle del Cauca)","700","800","767","2023-12-24"
"Ahuyama","Tunja, Complejo de Servicios del Sur","563","594","578","2023-12-24"
"Ahuyama","Valledupar, Mercabastos","500","500","500","2023-12-24"
"Ahuyama","Valledupar, Mercado Nuevo","500","500","500","2023-12-24"
"Ahuyama","Yopal (Casanare)","500","500","500","2023-12-24"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1100","1160","1115","2023-12-24"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","400","440","420","2023-12-24"
"Ahuyamín (Sakata)","Duitama (Boyacá)","600","640","615","2023-12-24"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1040","1120","1080","2023-12-24"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1467","2023-12-24"
"Ahuyamín (Sakata)","Neiva, Surabastos","960","1600","1291","2023-12-24"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-12-24"
"Ahuyamín (Sakata)","San Gil (Santander)","500","600","567","2023-12-24"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","560","640","600","2023-12-24"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","520","600","560","2023-12-24"
"Ahuyamín (Sakata)","Villavicencio, CAV","1200","1300","1225","2023-12-24"
"Ahuyamín (Sakata)","Yopal (Casanare)","760","800","780","2023-12-24"
"Ahuyamín (Sakata)","Arauca (Arauca)","700","960","810","2023-12-24"
"Ají topito dulce","Barranquilla, Barranquillita","4750","5000","4900","2023-12-24"
"Ají topito dulce","Cartagena, Bazurto","4000","5000","4500","2023-12-24"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","3000","4000","3223","2023-12-24"
"Ají topito dulce","Montería, Mercado del Sur","3500","4575","4010","2023-12-24"
"Ají topito dulce","Sincelejo, Nuevo Mercado","4000","4000","4000","2023-12-24"
"Ajo","Bogotá, D.C., Corabastos","9400","11000","10135","2023-12-24"
"Ajo","Chiquinquirá (Boyacá)","2200","2500","2350","2023-12-24"
"Ajo","Cúcuta, Cenabastos","1000","1300","1122","2023-12-24"
"Ajo","Duitama (Boyacá)","3600","3800","3667","2023-12-24"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7000","7500","7083","2023-12-24"
"Ajo","Manizales, Centro Galerías","6875","8125","7500","2023-12-24"
"Ajo","Medellín, Central Mayorista de Antioquia","7000","9500","8300","2023-12-24"
"Ajo","Pamplona (Norte de Santander)","1000","1200","1100","2023-12-24"
"Ajo","Pasto, El Potrerillo","5000","5000","5000","2023-12-24"
"Ajo","Pereira, La 41","6111","6667","6481","2023-12-24"
"Ajo","Pereira, Mercasa","6111","8000","7222","2023-12-24"
"Ajo","San Gil (Santander)","2600","2800","2733","2023-12-24"
"Ajo","Sogamoso (Boyacá)","1800","2000","1925","2023-12-24"
"Ajo","Tunja, Complejo de Servicios del Sur","1500","1800","1638","2023-12-24"
"Ajo","Túquerres (Nariño)","6500","7500","7000","2023-12-24"
"Ajo","Villavicencio, CAV","4500","5000","4938","2023-12-24"
"Ajo importado","Armenia, Mercar","6500","7800","6922","2023-12-24"
"Ajo importado","Barranquilla, Barranquillita","5900","6100","6000","2023-12-24"
"Ajo importado","Barranquilla, Granabastos","5700","5900","5783","2023-12-24"
"Ajo importado","Bogotá, D.C., Corabastos","6500","7400","6967","2023-12-24"
"Ajo importado","Bucaramanga, Centroabastos","6000","6500","6250","2023-12-24"
"Ajo importado","Buenaventura (Valle del Cauca)","6200","6500","6383","2023-12-24"
"Ajo importado","Cali, Cavasa","5500","5800","5644","2023-12-24"
"Ajo importado","Cali, Santa Helena","5000","5500","5444","2023-12-24"
"Ajo importado","Cartagena, Bazurto","5500","6000","5583","2023-12-24"
"Ajo importado","Cartago (Valle del Cauca)","7000","7500","7267","2023-12-24"
"Ajo importado","Cúcuta, Cenabastos","5500","6000","5778","2023-12-24"
"Ajo importado","Ibagué, Plaza La 21","6500","7000","6867","2023-12-24"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","5500","6000","5833","2023-12-24"
"Ajo importado","Manizales, Centro Galerías","7000","8000","7500","2023-12-24"
"Ajo importado","Medellín, Central Mayorista de Antioquia","5000","5500","5250","2023-12-24"
"Ajo importado","Montería, Mercado del Sur","5200","5600","5450","2023-12-24"
"Ajo importado","Neiva, Surabastos","6200","7000","6492","2023-12-24"
"Ajo importado","Palmira (Valle del Cauca)","5600","6300","5917","2023-12-24"
"Ajo importado","Pasto, El Potrerillo","5500","6000","5856","2023-12-24"
"Ajo importado","Pereira, La 41","7000","7200","7067","2023-12-24"
"Ajo importado","Pereira, Mercasa","5600","7000","6378","2023-12-24"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","6700","7000","6813","2023-12-24"
"Ajo importado","Sincelejo, Nuevo Mercado","5200","5500","5338","2023-12-24"
"Ajo importado","Tuluá (Valle del Cauca)","6500","7000","6617","2023-12-24"
"Ajo importado","Valledupar, Mercabastos","5400","5800","5550","2023-12-24"
"Ajo importado","Arauca (Arauca)","6500","7000","6792","2023-12-24"
"Apio","Armenia, Mercar","800","1050","917","2023-12-24"
"Apio","Barranquilla, Barranquillita","1100","1300","1213","2023-12-24"
"Apio","Barranquilla, Granabastos","1200","1300","1275","2023-12-24"
"Apio","Bogotá, D.C., Corabastos","400","1000","645","2023-12-24"
"Apio","Bucaramanga, Centroabastos","750","800","775","2023-12-24"
"Apio","Cali, Cavasa","1059","1176","1135","2023-12-24"
"Apio","Cali, Santa Helena","765","1176","1013","2023-12-24"
"Apio","Cartagena, Bazurto","1200","1500","1267","2023-12-24"
"Apio","Cartago (Valle del Cauca)","1280","1600","1440","2023-12-24"
"Apio","Chiquinquirá (Boyacá)","700","800","750","2023-12-24"
"Apio","Cúcuta, Cenabastos","1333","1867","1600","2023-12-24"
"Apio","Duitama (Boyacá)","700","750","738","2023-12-24"
"Apio","Ibagué, Plaza La 21","960","1280","1156","2023-12-24"
"Apio","Ipiales (Nariño), Ipiales somos todos","2000","2500","2250","2023-12-24"
"Apio","Manizales, Centro Galerías","1200","1600","1373","2023-12-24"
"Apio","Marinilla (Antioquia)","500","900","725","2023-12-24"
"Apio","Medellín, Central Mayorista de Antioquia","800","1300","1008","2023-12-24"
"Apio","Medellín, Plaza Minorista ""José María Villa""","800","1000","920","2023-12-24"
"Apio","Montería, Mercado del Sur","1100","2500","1900","2023-12-24"
"Apio","Neiva, Surabastos","1100","1300","1228","2023-12-24"
"Apio","Palmira (Valle del Cauca)","1500","1667","1593","2023-12-24"
"Apio","Pamplona (Norte de Santander)","1333","1333","1333","2023-12-24"
"Apio","Pereira, La 41","1333","2000","1639","2023-12-24"
"Apio","Pereira, Mercasa","1667","1833","1750","2023-12-24"
"Apio","Rionegro (Antioquia)","700","1000","830","2023-12-24"
"Apio","Santa Marta (Magdalena)","1333","1467","1433","2023-12-24"
"Apio","Sincelejo, Nuevo Mercado","1000","1500","1163","2023-12-24"
"Apio","Sogamoso (Boyacá)","650","750","738","2023-12-24"
"Apio","Tuluá (Valle del Cauca)","1417","1667","1528","2023-12-24"
"Apio","Tunja, Complejo de Servicios del Sur","650","800","725","2023-12-24"
"Apio","Valledupar, Mercabastos","1333","2000","1667","2023-12-24"
"Apio","Villavicencio, CAV","1400","2000","1700","2023-12-24"
"Apio","Arauca (Arauca)","1500","1833","1667","2023-12-24"
"Arveja verde en vaina","Armenia, Mercar","3680","4400","3947","2023-12-24"
"Arveja verde en vaina","Barranquilla, Barranquillita","6600","6800","6650","2023-12-24"
"Arveja verde en vaina","Barranquilla, Granabastos","6000","6200","6075","2023-12-24"
"Arveja verde en vaina","Bogotá, D.C., Corabastos","3800","5000","4383","2023-12-24"
"Arveja verde en vaina","Bucaramanga, Centroabastos","3400","4000","3700","2023-12-24"
"Arveja verde en vaina","Cartago (Valle del Cauca)","4000","4800","4400","2023-12-24"
"Arveja verde en vaina","Chiquinquirá (Boyacá)","3600","4000","3767","2023-12-24"
"Arveja verde en vaina","Cúcuta, Cenabastos","4000","5000","4500","2023-12-24"
"Arveja verde en vaina","Duitama (Boyacá)","3800","4000","3925","2023-12-24"
"Arveja verde en vaina","El Carmen de Viboral (Antioquia)","3500","3500","3500","2023-12-24"
"Arveja verde en vaina","El Santuario (Antioquia)","3400","3800","3600","2023-12-24"
"Arveja verde en vaina","Ibagué, Plaza La 21","3100","4800","3768","2023-12-24"
"Arveja verde en vaina","La Ceja (Antioquia)","3500","4000","3813","2023-12-24"
"Arveja verde en vaina","Manizales, Centro Galerías","3600","5000","4325","2023-12-24"
"Arveja verde en vaina","Marinilla (Antioquia)","3500","4000","3742","2023-12-24"
"Arveja verde en vaina","Medellín, Central Mayorista de Antioquia","3100","4000","3690","2023-12-24"
"Arveja verde en vaina","Medellín, Plaza Minorista ""José María Villa""","3400","4000","3848","2023-12-24"
"Arveja verde en vaina","Neiva, Surabastos","3200","4400","3860","2023-12-24"
"Arveja verde en vaina","Palmira (Valle del Cauca)","2800","4000","3293","2023-12-24"
"Arveja verde en vaina","Pamplona (Norte de Santander)","3800","5000","4458","2023-12-24"
"Arveja verde en vaina","Pereira, La 41","3680","5200","4420","2023-12-24"
"Arveja verde en vaina","Pereira, Mercasa","3200","4800","4240","2023-12-24"
"Arveja verde en vaina","Rionegro (Antioquia)","3800","4100","4000","2023-12-24"
"Arveja verde en vaina","San Gil (Santander)","3840","4000","3947","2023-12-24"
"Arveja verde en vaina","San Vicente (Antioquia)","3500","3900","3650","2023-12-24"
"Arveja verde en vaina","Socorro (Santander)","3840","4000","3947","2023-12-24"
"Arveja verde en vaina","Sogamoso (Boyacá)","4000","4400","4100","2023-12-24"
