"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1200","1133","2023-07-17"
"Acelga","Barranquilla, Barranquillita","4300","4500","4456","2023-07-17"
"Acelga","Bogotá, D.C., Corabastos","300","800","457","2023-07-17"
"Acelga","Bucaramanga, Centroabastos","1100","1200","1167","2023-07-17"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1150","2023-07-17"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-07-17"
"Acelga","Ibagué, Plaza La 21","800","1200","920","2023-07-17"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1500","1444","2023-07-17"
"Acelga","Medellín, Central Mayorista de Antioquia","1500","2000","1663","2023-07-17"
"Acelga","Neiva, Surabastos","1000","1250","1125","2023-07-17"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-07-17"
"Acelga","Pasto, El Potrerillo","1500","2500","2042","2023-07-17"
"Acelga","Pereira, Mercasa","1500","2000","1733","2023-07-17"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-07-17"
"Acelga","Tunja, Complejo de Servicios del Sur","1200","1400","1331","2023-07-17"
"Acelga","Ubaté (Cundinamarca)","800","1000","900","2023-07-17"
"Acelga","Villavicencio, CAV","1000","1000","1000","2023-07-17"
"Ahuyama","Arauca (Arauca)","980","1060","1013","2023-07-17"
"Ahuyama","Armenia, Mercar","700","800","733","2023-07-17"
"Ahuyama","Barranquilla, Barranquillita","1257","1314","1287","2023-07-17"
"Ahuyama","Barranquilla, Granabastos","1214","1243","1225","2023-07-17"
"Ahuyama","Bogotá, D.C., Corabastos","1000","1200","1091","2023-07-17"
"Ahuyama","Bucaramanga, Centroabastos","700","800","750","2023-07-17"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1200","1117","2023-07-17"
"Ahuyama","Cali, Cavasa","800","1000","906","2023-07-17"
"Ahuyama","Cali, Santa Helena","700","800","783","2023-07-17"
"Ahuyama","Cartagena, Bazurto","1400","1400","1400","2023-07-17"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","867","2023-07-17"
"Ahuyama","Cúcuta, Cenabastos","900","900","900","2023-07-17"
"Ahuyama","Duitama (Boyacá)","719","750","734","2023-07-17"
"Ahuyama","Ibagué, Plaza La 21","700","900","817","2023-07-17"
"Ahuyama","Manizales, Centro Galerías","1000","1100","1050","2023-07-17"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","650","2023-07-17"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","700","700","2023-07-17"
"Ahuyama","Palmira (Valle del Cauca)","1000","1100","1038","2023-07-17"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-07-17"
"Ahuyama","Pereira, La 41","800","1000","950","2023-07-17"
"Ahuyama","Pereira, Mercasa","800","1200","992","2023-07-17"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","760","800","795","2023-07-17"
"Ahuyama","Rionegro (Antioquia)","800","900","817","2023-07-17"
"Ahuyama","San Gil (Santander)","900","1000","933","2023-07-17"
"Ahuyama","Sincelejo, Nuevo Mercado","1200","1200","1200","2023-07-17"
"Ahuyama","Socorro (Santander)","900","1000","933","2023-07-17"
"Ahuyama","Sogamoso (Boyacá)","850","900","875","2023-07-17"
"Ahuyama","Tuluá (Valle del Cauca)","900","1000","933","2023-07-17"
"Ahuyama","Tunja, Complejo de Servicios del Sur","625","719","669","2023-07-17"
"Ahuyama","Valledupar, Mercabastos","1000","1300","1108","2023-07-17"
"Ahuyama","Valledupar, Mercado Nuevo","1000","1200","1133","2023-07-17"
"Ahuyama","Yopal (Casanare)","700","700","700","2023-07-17"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","700","900","743","2023-07-17"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","520","560","545","2023-07-17"
"Ahuyamín (Sakata)","Duitama (Boyacá)","800","900","850","2023-07-17"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1200","1200","1200","2023-07-17"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1300","1400","1333","2023-07-17"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","960","873","2023-07-17"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-07-17"
"Ahuyamín (Sakata)","San Gil (Santander)","700","800","767","2023-07-17"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","700","800","740","2023-07-17"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","680","800","747","2023-07-17"
"Ahuyamín (Sakata)","Villavicencio, CAV","900","1100","1008","2023-07-17"
"Ahuyamín (Sakata)","Yopal (Casanare)","960","1000","980","2023-07-17"
"Ají topito dulce","Barranquilla, Barranquillita","3750","4625","4077","2023-07-17"
"Ají topito dulce","Cartagena, Bazurto","1250","2000","1653","2023-07-17"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","1500","2500","1910","2023-07-17"
"Ají topito dulce","Montería, Mercado del Sur","1250","1500","1338","2023-07-17"
"Ají topito dulce","Sincelejo, Nuevo Mercado","1250","1500","1417","2023-07-17"
"Ajo","Bogotá, D.C., Corabastos","11000","13000","11829","2023-07-17"
"Ajo","Chiquinquirá (Boyacá)","5000","5200","5067","2023-07-17"
"Ajo","Cúcuta, Cenabastos","3500","4000","3917","2023-07-17"
"Ajo","Duitama (Boyacá)","5000","5000","5000","2023-07-17"
