"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1133","1333","1233","2023-12-18"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-12-18"
"Acelga","Bogotá, D.C., Corabastos","400","1100","660","2023-12-18"
"Acelga","Bucaramanga, Centroabastos","1500","1600","1550","2023-12-18"
"Acelga","Chiquinquirá (Boyacá)","1100","1400","1217","2023-12-18"
"Acelga","Duitama (Boyacá)","900","1000","967","2023-12-18"
"Acelga","Ibagué, Plaza La 21","960","1280","1102","2023-12-18"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1000","1000","2023-12-18"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1000","1000","2023-12-18"
"Acelga","Neiva, Surabastos","1375","1500","1490","2023-12-18"
"Acelga","Pamplona (Norte de Santander)","3000","3000","3000","2023-12-18"
"Acelga","Pasto, El Potrerillo","1000","1500","1208","2023-12-18"
"Acelga","Pereira, Mercasa","1500","2000","1833","2023-12-18"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-12-18"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1300","1167","2023-12-18"
"Acelga","Villavicencio, CAV","1200","1600","1333","2023-12-18"
"Ahuyama","Armenia, Mercar","600","700","667","2023-12-18"
"Ahuyama","Barranquilla, Barranquillita","714","857","782","2023-12-18"
"Ahuyama","Barranquilla, Granabastos","686","714","704","2023-12-18"
"Ahuyama","Bogotá, D.C., Corabastos","800","900","865","2023-12-18"
"Ahuyama","Bucaramanga, Centroabastos","500","600","550","2023-12-18"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-12-18"
"Ahuyama","Cali, Cavasa","600","700","650","2023-12-18"
"Ahuyama","Cali, Santa Helena","500","550","525","2023-12-18"
"Ahuyama","Cartagena, Bazurto","800","1000","875","2023-12-18"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","867","2023-12-18"
"Ahuyama","Cúcuta, Cenabastos","800","800","800","2023-12-18"
"Ahuyama","Duitama (Boyacá)","625","656","635","2023-12-18"
"Ahuyama","Ibagué, Plaza La 21","700","800","733","2023-12-18"
"Ahuyama","Manizales, Centro Galerías","800","800","800","2023-12-18"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","800","700","2023-12-18"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","700","800","750","2023-12-18"
"Ahuyama","Montería, Mercado del Sur","240","300","278","2023-12-18"
"Ahuyama","Palmira (Valle del Cauca)","700","800","738","2023-12-18"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-12-18"
"Ahuyama","Pereira, La 41","800","1000","867","2023-12-18"
"Ahuyama","Pereira, Mercasa","700","1200","917","2023-12-18"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","600","640","605","2023-12-18"
"Ahuyama","Rionegro (Antioquia)","600","1000","825","2023-12-18"
"Ahuyama","San Gil (Santander)","700","800","733","2023-12-18"
"Ahuyama","Sincelejo, Nuevo Mercado","500","500","500","2023-12-18"
"Ahuyama","Socorro (Santander)","700","800","767","2023-12-18"
"Ahuyama","Sogamoso (Boyacá)","600","650","613","2023-12-18"
"Ahuyama","Tuluá (Valle del Cauca)","700","800","767","2023-12-18"
"Ahuyama","Tunja, Complejo de Servicios del Sur","531","594","568","2023-12-18"
"Ahuyama","Valledupar, Mercabastos","480","500","497","2023-12-18"
"Ahuyama","Valledupar, Mercado Nuevo","500","520","503","2023-12-18"
"Ahuyama","Yopal (Casanare)","500","500","500","2023-12-18"
"Ahuyamín (Sakata)","Arauca (Arauca)","700","960","810","2023-12-18"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1000","1200","1125","2023-12-18"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","400","440","420","2023-12-18"
"Ahuyamín (Sakata)","Duitama (Boyacá)","560","600","585","2023-12-18"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1040","1040","1040","2023-12-18"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1000","1400","1300","2023-12-18"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","1200","940","2023-12-18"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-12-18"
"Ahuyamín (Sakata)","San Gil (Santander)","500","600","567","2023-12-18"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","600","700","628","2023-12-18"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","520","600","569","2023-12-18"
"Ahuyamín (Sakata)","Villavicencio, CAV","1100","1400","1238","2023-12-18"
"Ahuyamín (Sakata)","Yopal (Casanare)","700","700","700","2023-12-18"
"Ají topito dulce","Barranquilla, Barranquillita","3500","4250","3898","2023-12-18"
"Ají topito dulce","Cartagena, Bazurto","2500","5000","4167","2023-12-18"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2500","3000","2813","2023-12-18"
"Ají topito dulce","Montería, Mercado del Sur","3000","5000","3667","2023-12-18"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2750","4000","3431","2023-12-18"
"Ajo","Bogotá, D.C., Corabastos","8000","10000","9207","2023-12-18"
"Ajo","Chiquinquirá (Boyacá)","2000","2200","2067","2023-12-18"
"Ajo","Cúcuta, Cenabastos","1200","1800","1500","2023-12-18"
"Ajo","Duitama (Boyacá)","4000","4200","4067","2023-12-18"
"Ajo","Manizales, Centro Galerías","7500","8125","7813","2023-12-18"
"Ajo","Medellín, Central Mayorista de Antioquia","6500","8000","7333","2023-12-18"
"Ajo","Pamplona (Norte de Santander)","1000","1000","1000","2023-12-18"
"Ajo","Pasto, El Potrerillo","5000","6000","5500","2023-12-18"
"Ajo","Pereira, La 41","5778","6667","6426","2023-12-18"
"Ajo","Pereira, Mercasa","6111","7556","6824","2023-12-18"
"Ajo","San Gil (Santander)","2600","2800","2733","2023-12-18"
"Ajo","Sogamoso (Boyacá)","1800","2400","2125","2023-12-18"
"Ajo","Tunja, Complejo de Servicios del Sur","1500","1700","1558","2023-12-18"
"Ajo","Túquerres (Nariño)","6000","7000","6500","2023-12-18"
"Ajo","Villavicencio, CAV","4500","5500","5042","2023-12-18"
"Ajo importado","Arauca (Arauca)","6500","7000","6817","2023-12-18"
"Ajo importado","Armenia, Mercar","6500","6600","6533","2023-12-18"
"Ajo importado","Barranquilla, Barranquillita","5700","6200","5958","2023-12-18"
"Ajo importado","Barranquilla, Granabastos","5700","6000","5800","2023-12-18"
"Ajo importado","Bogotá, D.C., Corabastos","6500","8000","7017","2023-12-18"
"Ajo importado","Bucaramanga, Centroabastos","6000","6500","6250","2023-12-18"
"Ajo importado","Buenaventura (Valle del Cauca)","6300","6500","6467","2023-12-18"
"Ajo importado","Cali, Cavasa","5500","6000","5750","2023-12-18"
