"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1267","1178","2023-01-17"
"Acelga","Barranquilla, Barranquillita","3000","3600","3178","2023-01-17"
"Acelga","Bogotá, D.C., Corabastos","600","1000","925","2023-01-17"
"Acelga","Bucaramanga, Centroabastos","1200","1300","1267","2023-01-17"
"Acelga","Chiquinquirá (Boyacá)","1400","1700","1533","2023-01-17"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-01-17"
"Acelga","Florencia (Caquetá)","1300","1300","1300","2023-01-17"
"Acelga","Ibagué, Plaza La 21","1120","1280","1213","2023-01-17"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","1500","1500","2023-01-17"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1500","1077","2023-01-17"
"Acelga","Neiva, Surabastos","1375","1750","1581","2023-01-17"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-01-17"
"Acelga","Pasto, El Potrerillo","2000","2500","2208","2023-01-17"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-01-17"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1400","1283","2023-01-17"
"Acelga","Ubaté (Cundinamarca)","500","500","500","2023-01-17"
"Acelga","Villavicencio, CAV","1200","1600","1467","2023-01-17"
"Ahuyama","Arauca (Arauca)","840","960","900","2023-01-17"
"Ahuyama","Armenia, Mercar","800","1000","900","2023-01-17"
"Ahuyama","Barranquilla, Barranquillita","714","886","815","2023-01-17"
"Ahuyama","Barranquilla, Granabastos","743","786","775","2023-01-17"
"Ahuyama","Bogotá, D.C., Corabastos","1300","1500","1438","2023-01-17"
"Ahuyama","Bucaramanga, Centroabastos","800","1100","975","2023-01-17"
"Ahuyama","Buenaventura (Valle del Cauca)","1500","1600","1533","2023-01-17"
"Ahuyama","Cali, Cavasa","1300","1400","1344","2023-01-17"
"Ahuyama","Cali, Santa Helena","1200","1400","1267","2023-01-17"
"Ahuyama","Cartago (Valle del Cauca)","1000","1200","1133","2023-01-17"
"Ahuyama","Cúcuta, Cenabastos","900","1000","960","2023-01-17"
"Ahuyama","Duitama (Boyacá)","781","781","781","2023-01-17"
"Ahuyama","Ibagué, Plaza La 21","1000","1000","1000","2023-01-17"
"Ahuyama","Manizales, Centro Galerías","1500","1500","1500","2023-01-17"
"Ahuyama","Medellín, Central Mayorista de Antioquia","800","900","850","2023-01-17"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","800","900","825","2023-01-17"
"Ahuyama","Montería, Mercado del Sur","400","480","430","2023-01-17"
"Ahuyama","Palmira (Valle del Cauca)","1300","1400","1350","2023-01-17"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-01-17"
"Ahuyama","Pereira, La 41","900","1400","1225","2023-01-17"
"Ahuyama","Pereira, Mercasa","1200","1300","1267","2023-01-17"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1060","1080","1068","2023-01-17"
"Ahuyama","Rionegro (Antioquia)","1000","1200","1058","2023-01-17"
"Ahuyama","San Gil (Santander)","900","1000","933","2023-01-17"
"Ahuyama","Sincelejo, Nuevo Mercado","600","600","600","2023-01-17"
"Ahuyama","Socorro (Santander)","800","1000","875","2023-01-17"
"Ahuyama","Sogamoso (Boyacá)","600","700","631","2023-01-17"
"Ahuyama","Tuluá (Valle del Cauca)","1200","1400","1300","2023-01-17"
"Ahuyama","Tunja, Complejo de Servicios del Sur","750","875","819","2023-01-17"
"Ahuyama","Valledupar, Mercabastos","700","800","739","2023-01-17"
"Ahuyama","Valledupar, Mercado Nuevo","700","800","756","2023-01-17"
"Ahuyama","Yopal (Casanare)","700","700","700","2023-01-17"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","800","1000","933","2023-01-17"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","500","600","550","2023-01-17"
"Ahuyamín (Sakata)","Duitama (Boyacá)","840","900","880","2023-01-17"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1200","1200","1200","2023-01-17"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1550","2023-01-17"
"Ahuyamín (Sakata)","Neiva, Surabastos","1120","1440","1300","2023-01-17"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-01-17"
"Ahuyamín (Sakata)","San Gil (Santander)","700","750","715","2023-01-17"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","700","900","800","2023-01-17"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","880","1000","953","2023-01-17"
"Ahuyamín (Sakata)","Villavicencio, CAV","900","1200","1038","2023-01-17"
"Ahuyamín (Sakata)","Yopal (Casanare)","1000","1100","1050","2023-01-17"
"Ají topito dulce","Barranquilla, Barranquillita","2000","3500","2992","2023-01-17"
"Ají topito dulce","Cartagena, Bazurto","1750","3500","2514","2023-01-17"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2000","3000","2246","2023-01-17"
"Ají topito dulce","Montería, Mercado del Sur","2500","3000","2823","2023-01-17"
"Ají topito dulce","Sincelejo, Nuevo Mercado","1750","2500","2104","2023-01-17"
"Ajo","Bogotá, D.C., Corabastos","14000","17000","14958","2023-01-17"
"Ajo","Chiquinquirá (Boyacá)","4000","4500","4083","2023-01-17"
"Ajo","Cúcuta, Cenabastos","3200","4000","3525","2023-01-17"
"Ajo","Duitama (Boyacá)","4200","4400","4333","2023-01-17"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7500","9000","8583","2023-01-17"
