"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1200","1133","2023-08-21"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-08-21"
"Acelga","Bogotá, D.C., Corabastos","500","800","604","2023-08-21"
"Acelga","Bucaramanga, Centroabastos","1400","1500","1467","2023-08-21"
"Acelga","Chiquinquirá (Boyacá)","1100","1200","1183","2023-08-21"
"Acelga","Duitama (Boyacá)","900","1000","975","2023-08-21"
"Acelga","Ibagué, Plaza La 21","960","1120","1067","2023-08-21"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","2000","1611","2023-08-21"
"Acelga","Medellín, Central Mayorista de Antioquia","1500","2000","1794","2023-08-21"
"Acelga","Neiva, Surabastos","1250","1500","1361","2023-08-21"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-08-21"
"Acelga","Pasto, El Potrerillo","2000","2500","2125","2023-08-21"
"Acelga","Pereira, Mercasa","1500","2000","1700","2023-08-21"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-08-21"
"Acelga","Tunja, Complejo de Servicios del Sur","1100","1400","1250","2023-08-21"
"Acelga","Ubaté (Cundinamarca)","1000","1000","1000","2023-08-21"
"Acelga","Villavicencio, CAV","1200","1600","1400","2023-08-21"
"Ahuyama","Armenia, Mercar","700","800","733","2023-08-21"
"Ahuyama","Barranquilla, Barranquillita","429","600","517","2023-08-21"
"Ahuyama","Barranquilla, Granabastos","543","643","607","2023-08-21"
"Ahuyama","Bogotá, D.C., Corabastos","800","1000","942","2023-08-21"
"Ahuyama","Bucaramanga, Centroabastos","600","700","628","2023-08-21"
"Ahuyama","Buenaventura (Valle del Cauca)","1100","1200","1167","2023-08-21"
"Ahuyama","Cali, Cavasa","700","800","765","2023-08-21"
"Ahuyama","Cali, Santa Helena","700","800","783","2023-08-21"
"Ahuyama","Cartagena, Bazurto","1000","1000","1000","2023-08-21"
"Ahuyama","Cartago (Valle del Cauca)","800","1000","933","2023-08-21"
"Ahuyama","Cúcuta, Cenabastos","900","900","900","2023-08-21"
"Ahuyama","Duitama (Boyacá)","625","656","633","2023-08-21"
"Ahuyama","Ibagué, Plaza La 21","700","900","800","2023-08-21"
"Ahuyama","Manizales, Centro Galerías","1000","1100","1050","2023-08-21"
"Ahuyama","Medellín, Central Mayorista de Antioquia","600","700","650","2023-08-21"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","600","900","658","2023-08-21"
"Ahuyama","Montería, Mercado del Sur","600","740","675","2023-08-21"
"Ahuyama","Palmira (Valle del Cauca)","1000","1100","1050","2023-08-21"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-08-21"
"Ahuyama","Pereira, La 41","900","1000","933","2023-08-21"
"Ahuyama","Pereira, Mercasa","800","1200","967","2023-08-21"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","800","840","805","2023-08-21"
"Ahuyama","Rionegro (Antioquia)","700","900","822","2023-08-21"
"Ahuyama","San Gil (Santander)","700","900","800","2023-08-21"
"Ahuyama","Sincelejo, Nuevo Mercado","600","600","600","2023-08-21"
"Ahuyama","Socorro (Santander)","800","900","867","2023-08-21"
"Ahuyama","Sogamoso (Boyacá)","700","850","788","2023-08-21"
"Ahuyama","Tuluá (Valle del Cauca)","800","1000","900","2023-08-21"
"Ahuyama","Tunja, Complejo de Servicios del Sur","656","750","697","2023-08-21"
"Ahuyama","Valledupar, Mercabastos","560","700","635","2023-08-21"
"Ahuyama","Valledupar, Mercado Nuevo","600","600","600","2023-08-21"
"Ahuyama","Yopal (Casanare)","700","700","700","2023-08-21"
"Ahuyamín (Sakata)","Arauca (Arauca)","700","920","857","2023-08-21"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","500","700","560","2023-08-21"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","460","500","480","2023-08-21"
"Ahuyamín (Sakata)","Duitama (Boyacá)","720","800","770","2023-08-21"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","900","1400","1183","2023-08-21"
"Ahuyamín (Sakata)","Neiva, Surabastos","800","960","873","2023-08-21"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1000","1000","1000","2023-08-21"
"Ahuyamín (Sakata)","San Gil (Santander)","600","700","667","2023-08-21"
"Ahuyamín (Sakata)","Sogamoso (Boyacá)","600","800","730","2023-08-21"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","560","640","610","2023-08-21"
"Ahuyamín (Sakata)","Villavicencio, CAV","700","900","767","2023-08-21"
"Ahuyamín (Sakata)","Yopal (Casanare)","720","760","740","2023-08-21"
"Ají topito dulce","Barranquilla, Barranquillita","2625","3000","2846","2023-08-21"
"Ají topito dulce","Cartagena, Bazurto","1750","2500","2236","2023-08-21"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","1400","2000","1678","2023-08-21"
"Ají topito dulce","Montería, Mercado del Sur","1750","3000","2431","2023-08-21"
"Ají topito dulce","Sincelejo, Nuevo Mercado","1750","2500","2250","2023-08-21"
"Ajo","Bogotá, D.C., Corabastos","8000","10400","9250","2023-08-21"
"Ajo","Chiquinquirá (Boyacá)","3800","4000","3967","2023-08-21"
"Ajo","Cúcuta, Cenabastos","4500","5000","4833","2023-08-21"
"Ajo","Duitama (Boyacá)","4000","4400","4150","2023-08-21"
"Ajo","Ipiales (Nariño), Ipiales somos todos","6000","6500","6056","2023-08-21"
"Ajo","Manizales, Centro Galerías","6250","7500","7083","2023-08-21"
"Ajo","Medellín, Central Mayorista de Antioquia","10000","12500","11031","2023-08-21"
"Ajo","Pamplona (Norte de Santander)","2500","3200","3017","2023-08-21"
"Ajo","Pasto, El Potrerillo","6000","7500","6750","2023-08-21"
"Ajo","Pereira, La 41","6667","7222","6852","2023-08-21"
"Ajo","Pereira, Mercasa","6111","7222","6654","2023-08-21"
"Ajo","San Gil (Santander)","4800","5000","4867","2023-08-21"
"Ajo","Sogamoso (Boyacá)","3600","4000","3800","2023-08-21"
"Ajo","Tunja, Complejo de Servicios del Sur","3300","3800","3592","2023-08-21"
"Ajo","Túquerres (Nariño)","6000","7000","6333","2023-08-21"
"Ajo","Villavicencio, CAV","4000","5000","4667","2023-08-21"
"Ajo importado","Arauca (Arauca)","4700","5000","4833","2023-08-21"
"Ajo importado","Armenia, Mercar","5000","5500","5300","2023-08-21"
"Ajo importado","Barranquilla, Barranquillita","4000","4500","4183","2023-08-21"
"Ajo importado","Barranquilla, Granabastos","4200","4300","4244","2023-08-21"
"Ajo importado","Bogotá, D.C., Corabastos","4500","6000","5071","2023-08-21"
"Ajo importado","Bucaramanga, Centroabastos","4500","4800","4575","2023-08-21"
"Ajo importado","Buenaventura (Valle del Cauca)","5000","5500","5150","2023-08-21"
"Ajo importado","Cali, Cavasa","4000","4500","4346","2023-08-21"
"Ajo importado","Cali, Santa Helena","4000","4500","4300","2023-08-21"
"Ajo importado","Cartagena, Bazurto","4200","4500","4300","2023-08-21"
"Ajo importado","Cartago (Valle del Cauca)","4500","5500","4750","2023-08-21"
"Ajo importado","Cúcuta, Cenabastos","6000","6500","6208","2023-08-21"
"Ajo importado","Ibagué, Plaza La 21","4800","5500","5113","2023-08-21"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","4000","4700","4350","2023-08-21"
"Ajo importado","Manizales, Centro Galerías","5000","6000","5667","2023-08-21"
"Ajo importado","Medellín, Central Mayorista de Antioquia","4300","4500","4425","2023-08-21"
"Ajo importado","Montería, Mercado del Sur","4200","4500","4375","2023-08-21"
"Ajo importado","Neiva, Surabastos","4200","5500","4646","2023-08-21"
"Ajo importado","Palmira (Valle del Cauca)","4800","5000","4900","2023-08-21"
"Ajo importado","Pasto, El Potrerillo","4000","4500","4250","2023-08-21"
"Ajo importado","Pereira, La 41","5000","5500","5250","2023-08-21"
"Ajo importado","Pereira, Mercasa","4500","5000","4678","2023-08-21"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","4500","4800","4688","2023-08-21"
"Ajo importado","Sincelejo, Nuevo Mercado","4200","4400","4242","2023-08-21"
"Ajo importado","Tuluá (Valle del Cauca)","5000","5500","5133","2023-08-21"
"Ajo importado","Valledupar, Mercabastos","4400","4500","4447","2023-08-21"
"Apio","Arauca (Arauca)","1833","2083","1972","2023-08-21"
"Apio","Armenia, Mercar","750","850","800","2023-08-21"
"Apio","Barranquilla, Barranquillita","1300","1400","1350","2023-08-21"
"Apio","Barranquilla, Granabastos","1300","1500","1383","2023-08-21"
"Apio","Bogotá, D.C., Corabastos","500","800","621","2023-08-21"
"Apio","Bucaramanga, Centroabastos","750","800","775","2023-08-21"
"Apio","Cali, Cavasa","1059","1176","1159","2023-08-21"
"Apio","Cali, Santa Helena","1000","1059","1039","2023-08-21"
