"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1467","1667","1600","2023-09-30"
"Acelga","Barranquilla, Barranquillita","5000","5000","5000","2023-09-30"
"Acelga","Bogotá, D.C., Corabastos","533","667","619","2023-09-30"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-09-30"
"Acelga","Chiquinquirá (Boyacá)","1300","2000","1683","2023-09-30"
"Acelga","Duitama (Boyacá), Mercaplaza","1800","2000","1933","2023-09-30"
"Acelga","Florencia (Caquetá)","2400","2500","2433","2023-09-30"
"Acelga","Ibagué, Plaza La 21","1280","1760","1520","2023-09-30"
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","2500","2167","2023-09-30"
"Acelga","Medellín, Central Mayorista de Antioquia","1800","2000","1900","2023-09-30"
"Acelga","Neiva, Surabastos","1750","2500","2115","2023-09-30"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-09-30"
"Acelga","Pasto, El Potrerillo","4500","5000","4625","2023-09-30"
"Acelga","Pereira, Mercasa","2000","3000","2917","2023-09-30"
"Acelga","Tibasosa (Boyacá), Coomproriente","2000","2000","2000","2023-09-30"
"Acelga","Tunja, Complejo de Servicios del Sur","1500","1800","1683","2023-09-30"
"Acelga","Villavicencio, CAV","1500","2000","1850","2023-09-30"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-09-30"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-09-30"
"Ahuyama","Bogotá, D.C., Corabastos","2500","2800","2615","2023-09-30"
"Ahuyama","Bucaramanga, Centroabastos","1200","1300","1250","2023-09-30"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1900","2023-09-30"
"Ahuyama","Cali, Cavasa","1300","1300","1300","2023-09-30"
"Ahuyama","Cali, Santa Elena","1200","1300","1250","2023-09-30"
"Ahuyama","Cartagena, Bazurto","2800","2800","2800","2023-09-30"
"Ahuyama","Cartago (Valle del Cauca)","1600","1800","1721","2023-09-30"
"Ahuyama","Cúcuta, Cenabastos","1500","1600","1542","2023-09-30"
"Ahuyama","Duitama (Boyacá), Mercaplaza","1250","1250","1250","2023-09-30"
"Ahuyama","Ibagué, Plaza La 21","1800","2000","1911","2023-09-30"
"Ahuyama","Manizales, Centro Galerías","1300","1600","1413","2023-09-30"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1200","1300","1248","2023-09-30"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1300","1400","1325","2023-09-30"
"Ahuyama","Montería, Mercado del Sur","1400","1800","1603","2023-09-30"
"Ahuyama","Palmira (Valle del Cauca)","1400","1500","1425","2023-09-30"
"Ahuyama","Pamplona (Norte de Santander)","1500","1500","1500","2023-09-30"
"Ahuyama","Pereira, La 41","1500","2000","1650","2023-09-30"
"Ahuyama","Pereira, Mercasa","1200","1600","1350","2023-09-30"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1900","2000","1940","2023-09-30"
"Ahuyama","San Gil (Santander)","1400","1400","1400","2023-09-30"
"Ahuyama","Sincelejo, Nuevo Mercado","1900","2000","1978","2023-09-30"
"Ahuyama","Socorro (Santander)","1500","1500","1500","2023-09-30"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","900","875","2023-09-30"
"Ahuyama","Tuluá (Valle del Cauca)","1300","1500","1392","2023-09-30"
"Ahuyama","Tunja, Complejo de Servicios del Sur","938","938","938","2023-09-30"
"Ahuyama","Valledupar, Mercabastos","2000","2400","2122","2023-09-30"
"Ahuyama","Yopal (Casanare)","1400","1500","1450","2023-09-30"
"Ahuyamín (Sakata)","Arauca (Arauca)","1400","1760","1580","2023-09-30"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1800","1900","1840","2023-09-30"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","800","900","835","2023-09-30"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1800","2000","1900","2023-09-30"
"Ahuyamín (Sakata)","Florencia (Caquetá)","2000","2080","2027","2023-09-30"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","2000","2200","2092","2023-09-30"
"Ahuyamín (Sakata)","Neiva, Surabastos","2000","2000","2000","2023-09-30"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1500","1500","1500","2023-09-30"
"Ahuyamín (Sakata)","San Gil (Santander)","1400","1400","1400","2023-09-30"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1600","1600","1600","2023-09-30"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1600","1800","1742","2023-09-30"
"Ahuyamín (Sakata)","Villavicencio, CAV","1800","2000","1950","2023-09-30"
"Ahuyamín (Sakata)","Yopal (Casanare)","2200","2240","2220","2023-09-30"
"Ají topito dulce","Cartagena, Bazurto","2500","3000","2708","2023-09-30"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","2300","3000","2767","2023-09-30"
"Ají topito dulce","Montería, Mercado del Sur","2500","3750","3083","2023-09-30"
"Ají topito dulce","Sincelejo, Nuevo Mercado","2000","3000","2458","2023-09-30"
"Ajo","Bogotá, D.C., Corabastos","15000","17000","15867","2023-09-30"
"Ajo","Chiquinquirá (Boyacá)","6000","7000","6333","2023-09-30"
"Ajo","Cúcuta, Cenabastos","5000","5500","5208","2023-09-30"
"Ajo","Duitama (Boyacá), Mercaplaza","7000","7000","7000","2023-09-30"
"Ajo","Ipiales (Nariño), Ipiales somos todos","7000","8000","7444","2023-09-30"
"Ajo","Manizales, Centro Galerías","8750","11875","10469","2023-09-30"
"Ajo","Medellín, Central Mayorista de Antioquia","10000","15000","13104","2023-09-30"
"Ajo","Pamplona (Norte de Santander)","5500","6000","5639","2023-09-30"
"Ajo","Pasto, El Potrerillo","7500","8000","7917","2023-09-30"
"Ajo","Pereira, La 41","9444","10556","10037","2023-09-30"
"Ajo","Pereira, Mercasa","9778","10889","10370","2023-09-30"
"Ajo","San Gil (Santander)","12000","12000","12000","2023-09-30"
"Ajo","Tibasosa (Boyacá), Coomproriente","5400","7000","6150","2023-09-30"
"Ajo","Tunja, Complejo de Servicios del Sur","6000","6500","6056","2023-09-30"
"Ajo","Túquerres (Nariño)","7500","8000","7750","2023-09-30"
"Ajo","Villavicencio, CAV","7000","8000","7750","2023-09-30"
"Ajo","Yopal (Casanare)","10000","10000","10000","2023-09-30"
"Ajo importado","Arauca (Arauca)","7200","8400","7850","2023-09-30"
"Ajo importado","Armenia, Mercar","11000","11000","11000","2023-09-30"
"Ajo importado","Barranquilla, Barranquillita","6500","6700","6556","2023-09-30"
"Ajo importado","Barranquilla, Granabastos","6500","6600","6567","2023-09-30"
"Ajo importado","Bogotá, D.C., Corabastos","6500","7500","6985","2023-09-30"
"Ajo importado","Bucaramanga, Centroabastos","7000","7500","7263","2023-09-30"
"Ajo importado","Buenaventura (Valle del Cauca)","7400","8000","7667","2023-09-30"
"Ajo importado","Cali, Cavasa","6500","7000","6663","2023-09-30"
"Ajo importado","Cali, Santa Elena","6000","6500","6250","2023-09-30"
"Ajo importado","Cartagena, Bazurto","6400","6500","6492","2023-09-30"
"Ajo importado","Cartago (Valle del Cauca)","6800","7500","7083","2023-09-30"
"Ajo importado","Cúcuta, Cenabastos","7000","7000","7000","2023-09-30"
"Ajo importado","Ibagué, Plaza La 21","7000","8000","7542","2023-09-30"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","6500","6800","6617","2023-09-30"
"Ajo importado","Manizales, Centro Galerías","7500","8000","7667","2023-09-30"
"Ajo importado","Medellín, Central Mayorista de Antioquia","6500","6500","6500","2023-09-30"
"Ajo importado","Medellín, Plaza Minorista ""José María Villa""","6000","6500","6333","2023-09-30"
"Ajo importado","Montería, Mercado del Sur","6700","7200","6992","2023-09-30"
"Ajo importado","Neiva, Surabastos","6800","7400","6988","2023-09-30"
