"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1600","1800","1689","2023-08-26"
"Acelga","Barranquilla, Barranquillita","6000","6000","6000","2023-08-26"
"Acelga","Bogotá, D.C., Corabastos","667","1333","968","2023-08-26"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-08-26"
"Acelga","Chiquinquirá (Boyacá)","2000","2500","2150","2023-08-26"
"Acelga","Duitama (Boyacá), Mercaplaza","1300","1400","1333","2023-08-26"
"Acelga","Florencia (Caquetá)","2600","2700","2667","2023-08-26"
"Acelga","Ibagué, Plaza La 21","1440","2080","1698","2023-08-26"
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","2500","2194","2023-08-26"
"Acelga","Medellín, Central Mayorista de Antioquia","1700","2500","2102","2023-08-26"
"Acelga","Neiva, Surabastos","2250","2750","2521","2023-08-26"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-08-26"
"Acelga","Pasto, El Potrerillo","4000","5000","4250","2023-08-26"
"Acelga","Pereira, Mercasa","2000","4000","2958","2023-08-26"
"Acelga","Tibasosa (Boyacá), Coomproriente","1800","2000","1975","2023-08-26"
"Acelga","Tunja, Complejo de Servicios del Sur","2000","2500","2189","2023-08-26"
"Acelga","Villavicencio, CAV","2000","2500","2383","2023-08-26"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-08-26"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-08-26"
"Ahuyama","Bogotá, D.C., Corabastos","2100","2400","2211","2023-08-26"
"Ahuyama","Bucaramanga, Centroabastos","1300","1400","1325","2023-08-26"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1933","2023-08-26"
"Ahuyama","Cali, Cavasa","1300","1300","1300","2023-08-26"
"Ahuyama","Cali, Santa Elena","1200","1300","1263","2023-08-26"
"Ahuyama","Cartagena, Bazurto","2200","2500","2350","2023-08-26"
"Ahuyama","Cartago (Valle del Cauca)","1500","1800","1604","2023-08-26"
"Ahuyama","Cúcuta, Cenabastos","1500","1500","1500","2023-08-26"
"Ahuyama","Duitama (Boyacá), Mercaplaza","1094","1250","1198","2023-08-26"
"Ahuyama","Ibagué, Plaza La 21","1500","1700","1522","2023-08-26"
"Ahuyama","Manizales, Centro Galerías","1500","1500","1500","2023-08-26"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1000","1200","1090","2023-08-26"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1100","1021","2023-08-26"
"Ahuyama","Montería, Mercado del Sur","1460","1800","1608","2023-08-26"
"Ahuyama","Palmira (Valle del Cauca)","1400","1500","1463","2023-08-26"
"Ahuyama","Pamplona (Norte de Santander)","1300","1500","1433","2023-08-26"
"Ahuyama","Pereira, La 41","1700","2000","1917","2023-08-26"
"Ahuyama","Pereira, Mercasa","1400","1600","1500","2023-08-26"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1760","1840","1790","2023-08-26"
"Ahuyama","San Gil (Santander)","1000","1400","1200","2023-08-26"
"Ahuyama","Sincelejo, Nuevo Mercado","1600","1600","1600","2023-08-26"
"Ahuyama","Socorro (Santander)","1200","1200","1200","2023-08-26"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","1000","1100","1025","2023-08-26"
"Ahuyama","Tuluá (Valle del Cauca)","1300","1500","1342","2023-08-26"
"Ahuyama","Tunja, Complejo de Servicios del Sur","781","938","885","2023-08-26"
"Ahuyama","Valledupar, Mercabastos","1400","1600","1444","2023-08-26"
"Ahuyama","Valledupar, Mercado Nuevo","1400","1500","1417","2023-08-26"
"Ahuyama","Yopal (Casanare)","800","1000","900","2023-08-26"
"Ahuyamín (Sakata)","Arauca (Arauca)","1100","1400","1267","2023-08-26"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1600","1800","1695","2023-08-26"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","700","840","781","2023-08-26"
"Ahuyamín (Sakata)","Chiquinquirá (Boyacá)","1600","1800","1767","2023-08-26"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1100","1200","1167","2023-08-26"
"Ahuyamín (Sakata)","Florencia (Caquetá)","2080","2400","2187","2023-08-26"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","2200","2500","2400","2023-08-26"
"Ahuyamín (Sakata)","Neiva, Surabastos","1600","2000","1867","2023-08-26"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1300","1500","1433","2023-08-26"
"Ahuyamín (Sakata)","San Gil (Santander)","800","800","800","2023-08-26"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1000","1100","1013","2023-08-26"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1000","1200","1071","2023-08-26"
"Ahuyamín (Sakata)","Villavicencio, CAV","1600","2000","1783","2023-08-26"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1460","1430","2023-08-26"
"Ají topito dulce","Cartagena, Bazurto","1500","3000","2125","2023-08-26"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","3000","5000","4179","2023-08-26"
"Ají topito dulce","Montería, Mercado del Sur","1500","1750","1583","2023-08-26"
"Ají topito dulce","Sincelejo, Nuevo Mercado","1375","3000","2063","2023-08-26"
"Ajo","Bogotá, D.C., Corabastos","10400","14000","12361","2023-08-26"
"Ajo","Chiquinquirá (Boyacá)","5500","6000","5833","2023-08-26"
"Ajo","Cúcuta, Cenabastos","4000","4500","4458","2023-08-26"
"Ajo","Duitama (Boyacá), Mercaplaza","5500","6000","5833","2023-08-26"
"Ajo","Ipiales (Nariño), Ipiales somos todos","6500","7000","6778","2023-08-26"
"Ajo","Manizales, Centro Galerías","8125","11250","9479","2023-08-26"
"Ajo","Medellín, Central Mayorista de Antioquia","11500","13500","12375","2023-08-26"
"Ajo","Pamplona (Norte de Santander)","4500","6000","5278","2023-08-26"
"Ajo","Pasto, El Potrerillo","6500","7000","6833","2023-08-26"
"Ajo","Pereira, La 41","8667","10000","9444","2023-08-26"
"Ajo","Pereira, Mercasa","7556","9778","8435","2023-08-26"
"Ajo","Tibasosa (Boyacá), Coomproriente","4800","5600","5250","2023-08-26"
"Ajo","Tunja, Complejo de Servicios del Sur","4800","5800","5525","2023-08-26"
"Ajo","Túquerres (Nariño)","6000","6500","6417","2023-08-26"
"Ajo","Villavicencio, CAV","5000","6500","5750","2023-08-26"
"Ajo","Yopal (Casanare)","7500","7500","7500","2023-08-26"
"Ajo importado","Arauca (Arauca)","7000","8000","7500","2023-08-26"
"Ajo importado","Armenia, Mercar","9000","10500","9500","2023-08-26"
"Ajo importado","Barranquilla, Barranquillita","6800","7000","6944","2023-08-26"
"Ajo importado","Barranquilla, Granabastos","6900","7000","6956","2023-08-26"
"Ajo importado","Bogotá, D.C., Corabastos","6500","7200","6919","2023-08-26"
"Ajo importado","Bucaramanga, Centroabastos","7000","7500","7169","2023-08-26"
"Ajo importado","Buenaventura (Valle del Cauca)","7400","7800","7600","2023-08-26"
"Ajo importado","Cali, Cavasa","6500","7000","6625","2023-08-26"
"Ajo importado","Cali, Santa Elena","6000","7000","6563","2023-08-26"
"Ajo importado","Cartagena, Bazurto","6000","7000","6383","2023-08-26"
"Ajo importado","Cartago (Valle del Cauca)","7000","7500","7267","2023-08-26"
"Ajo importado","Cúcuta, Cenabastos","7500","7500","7500","2023-08-26"
"Ajo importado","Ibagué, Plaza La 21","7000","7500","7083","2023-08-26"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","6300","6500","6411","2023-08-26"
"Ajo importado","Manizales, Centro Galerías","7500","8000","7833","2023-08-26"
"Ajo importado","Medellín, Central Mayorista de Antioquia","6000","6300","6125","2023-08-26"
"Ajo importado","Medellín, Plaza Minorista ""José María Villa""","6000","6500","6092","2023-08-26"
"Ajo importado","Montería, Mercado del Sur","6000","6500","6292","2023-08-26"
"Ajo importado","Neiva, Surabastos","6000","7000","6506","2023-08-26"
"Ajo importado","Palmira (Valle del Cauca)","6500","7200","6963","2023-08-26"
"Ajo importado","Pasto, El Potrerillo","7000","8000","7375","2023-08-26"
"Ajo importado","Pereira, La 41","7600","8200","7900","2023-08-26"
"Ajo importado","Pereira, Mercasa","6200","7000","6550","2023-08-26"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","6800","7000","6925","2023-08-26"
"Ajo importado","Sincelejo, Nuevo Mercado","6200","6500","6475","2023-08-26"
"Ajo importado","Tuluá (Valle del Cauca)","7200","7800","7517","2023-08-26"
"Ajo importado","Valledupar, Mercabastos","6500","7000","6717","2023-08-26"
"Apio","Arauca (Arauca)","2000","2667","2486","2023-08-26"
"Apio","Armenia, Mercar","1350","1500","1433","2023-08-26"
"Apio","Barranquilla, Barranquillita","1700","1800","1733","2023-08-26"
"Apio","Barranquilla, Granabastos","1600","1700","1667","2023-08-26"
"Apio","Bogotá, D.C., Corabastos","800","2000","1453","2023-08-26"
"Apio","Bucaramanga, Centroabastos","1000","1000","1000","2023-08-26"
"Apio","Cali, Cavasa","1471","1529","1502","2023-08-26"
"Apio","Cali, Santa Elena","1529","1647","1598","2023-08-26"
"Apio","Cartagena, Bazurto","1600","1800","1733","2023-08-26"
"Apio","Cartago (Valle del Cauca)","2080","2400","2187","2023-08-26"
"Apio","Chiquinquirá (Boyacá)","900","1000","967","2023-08-26"
"Apio","Cúcuta, Cenabastos","1800","2000","1944","2023-08-26"
"Apio","Duitama (Boyacá), Mercaplaza","1250","1500","1375","2023-08-26"
"Apio","Ibagué, Plaza La 21","1440","1920","1662","2023-08-26"
"Apio","Ipiales (Nariño), Ipiales somos todos","2500","3250","2847","2023-08-26"
"Apio","Manizales, Centro Galerías","1600","2080","1813","2023-08-26"
"Apio","Marinilla (Antioquia)","500","700","558","2023-08-26"
"Apio","Medellín, Central Mayorista de Antioquia","1000","1300","1081","2023-08-26"
"Apio","Medellín, Plaza Minorista ""José María Villa""","700","800","796","2023-08-26"
"Apio","Montería, Mercado del Sur","900","1000","975","2023-08-26"
"Apio","Neiva, Surabastos","1800","2200","2017","2023-08-26"
"Apio","Palmira (Valle del Cauca)","2167","2333","2250","2023-08-26"
"Apio","Pamplona (Norte de Santander)","2083","2083","2083","2023-08-26"
"Apio","Pereira, La 41","2000","2500","2278","2023-08-26"
"Apio","Pereira, Mercasa","2000","2667","2285","2023-08-26"
"Apio","Rionegro (Antioquia)","800","1100","933","2023-08-26"
"Apio","Santa Marta (Magdalena)","2267","2400","2350","2023-08-26"
"Apio","Sincelejo, Nuevo Mercado","1100","1300","1200","2023-08-26"
"Apio","Tibasosa (Boyacá), Coomproriente","1250","1500","1375","2023-08-26"
"Apio","Tuluá (Valle del Cauca)","2000","2333","2177","2023-08-26"
"Apio","Tunja, Complejo de Servicios del Sur","1000","1250","1118","2023-08-26"
