"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1600","1667","1622","2023-02-24"
"Acelga","Bogotá, D.C., Corabastos","867","1667","1085","2023-02-24"
"Acelga","Bucaramanga, Centroabastos","2000","2000","2000","2023-02-24"
"Acelga","Chiquinquirá (Boyacá)","1800","2500","2083","2023-02-24"
"Acelga","Duitama (Boyacá), Mercaplaza","2000","2000","2000","2023-02-24"
"Acelga","Florencia (Caquetá)","2600","2800","2667","2023-02-24"
"Acelga","Ibagué, Plaza La 21","1440","2240","1902","2023-02-24"
"Acelga","Ipiales (Nariño), Ipiales somos todos","2000","3000","2250","2023-02-24"
"Acelga","Medellín, Central Mayorista de Antioquia","1900","2000","1948","2023-02-24"
"Acelga","Neiva, Surabastos","2500","3125","2719","2023-02-24"
"Acelga","Pamplona (Norte de Santander)","4000","4000","4000","2023-02-24"
"Acelga","Pasto, El Potrerillo","4000","5000","4500","2023-02-24"
"Acelga","Pereira, Mercasa","2000","3000","2375","2023-02-24"
"Acelga","Tibasosa (Boyacá), Coomproriente","2000","2000","2000","2023-02-24"
"Acelga","Tunja, Complejo de Servicios del Sur","2000","2000","2000","2023-02-24"
"Acelga","Villavicencio, CAV","1500","2000","1917","2023-02-24"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-02-24"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-02-24"
"Ahuyama","Bogotá, D.C., Corabastos","1200","1300","1244","2023-02-24"
"Ahuyama","Bucaramanga, Centroabastos","1100","1300","1188","2023-02-24"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1917","2023-02-24"
"Ahuyama","Cali, Cavasa","1200","1300","1250","2023-02-24"
"Ahuyama","Cali, Santa Elena","1200","1300","1213","2023-02-24"
"Ahuyama","Cartago (Valle del Cauca)","1400","1600","1492","2023-02-24"
"Ahuyama","Cúcuta, Cenabastos","1500","1600","1558","2023-02-24"
"Ahuyama","Duitama (Boyacá), Mercaplaza","1188","1250","1229","2023-02-24"
"Ahuyama","Ibagué, Plaza La 21","900","1300","1172","2023-02-24"
"Ahuyama","Manizales, Centro Galerías","1600","1800","1733","2023-02-24"
"Ahuyama","Medellín, Central Mayorista de Antioquia","1000","1200","1075","2023-02-24"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1300","1500","1431","2023-02-24"
"Ahuyama","Montería, Mercado del Sur","1200","1400","1333","2023-02-24"
"Ahuyama","Palmira (Valle del Cauca)","1400","1600","1525","2023-02-24"
"Ahuyama","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-24"
"Ahuyama","Pereira, La 41","1700","2000","1850","2023-02-24"
"Ahuyama","Pereira, Mercasa","1400","1800","1550","2023-02-24"
"Ahuyama","Popayán, Plaza de mercado del barrio Bolívar","1940","2000","1963","2023-02-24"
"Ahuyama","San Gil (Santander)","1500","1500","1500","2023-02-24"
"Ahuyama","Sincelejo, Nuevo Mercado","1400","1500","1450","2023-02-24"
"Ahuyama","Socorro (Santander)","1500","1500","1500","2023-02-24"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","800","800","2023-02-24"
"Ahuyama","Tuluá (Valle del Cauca)","1300","1500","1413","2023-02-24"
"Ahuyama","Tunja, Complejo de Servicios del Sur","625","875","743","2023-02-24"
"Ahuyama","Valledupar, Mercabastos","1600","1600","1600","2023-02-24"
"Ahuyama","Yopal (Casanare)","1300","1400","1350","2023-02-24"
"Ahuyamín (Sakata)","Arauca (Arauca)","1100","1340","1220","2023-02-24"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","1100","1200","1172","2023-02-24"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","700","800","740","2023-02-24"
"Ahuyamín (Sakata)","Chiquinquirá (Boyacá)","1000","1200","1033","2023-02-24"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1100","1200","1133","2023-02-24"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1600","1600","1600","2023-02-24"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1800","2000","1900","2023-02-24"
"Ahuyamín (Sakata)","Neiva, Surabastos","1440","1600","1545","2023-02-24"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-24"
"Ahuyamín (Sakata)","San Gil (Santander)","1000","1000","1000","2023-02-24"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","800","900","850","2023-02-24"
"Ahuyamín (Sakata)","Tunja, Complejo de Servicios del Sur","1280","2000","1553","2023-02-24"
"Ahuyamín (Sakata)","Villavicencio, CAV","1100","1400","1250","2023-02-24"
"Ahuyamín (Sakata)","Yopal (Casanare)","1400","1440","1420","2023-02-24"
"Ají topito dulce","Cartagena, Bazurto","5000","7000","5944","2023-02-24"
"Ají topito dulce","Medellín, Central Mayorista de Antioquia","3000","4500","3810","2023-02-24"
"Ají topito dulce","Montería, Mercado del Sur","6000","7500","6667","2023-02-24"
"Ají topito dulce","Sincelejo, Nuevo Mercado","6000","7500","6625","2023-02-24"
"Ajo","Bogotá, D.C., Corabastos","18000","22000","20620","2023-02-24"
"Ajo","Chiquinquirá (Boyacá)","5000","5500","5167","2023-02-24"
"Ajo","Cúcuta, Cenabastos","3500","3500","3500","2023-02-24"
"Ajo","Duitama (Boyacá), Mercaplaza","4700","5000","4833","2023-02-24"
"Ajo","Ipiales (Nariño), Ipiales somos todos","11000","12500","12125","2023-02-24"
"Ajo","Manizales, Centro Galerías","10000","12500","11458","2023-02-24"
"Ajo","Medellín, Central Mayorista de Antioquia","10000","11000","10542","2023-02-24"
"Ajo","Pamplona (Norte de Santander)","3500","4500","4083","2023-02-24"
"Ajo","Pereira, La 41","10000","11111","10222","2023-02-24"
"Ajo","Pereira, Mercasa","9778","13333","11667","2023-02-24"
"Ajo","San Gil (Santander)","10000","10000","10000","2023-02-24"
"Ajo","Tibasosa (Boyacá), Coomproriente","4400","4800","4500","2023-02-24"
"Ajo","Tunja, Complejo de Servicios del Sur","4200","5000","4544","2023-02-24"
"Ajo","Túquerres (Nariño)","11500","12500","12000","2023-02-24"
"Ajo","Villavicencio, CAV","7500","12000","9500","2023-02-24"
"Ajo","Yopal (Casanare)","6500","6750","6625","2023-02-24"
"Ajo importado","Arauca (Arauca)","6300","7200","6750","2023-02-24"
"Ajo importado","Armenia, Mercar","10000","12000","10944","2023-02-24"
"Ajo importado","Barranquilla, Barranquillita","6200","6400","6233","2023-02-24"
"Ajo importado","Barranquilla, Granabastos","6100","6200","6167","2023-02-24"
"Ajo importado","Bogotá, D.C., Corabastos","6000","7000","6597","2023-02-24"
"Ajo importado","Bucaramanga, Centroabastos","6000","6500","6269","2023-02-24"
"Ajo importado","Buenaventura (Valle del Cauca)","6800","7400","7100","2023-02-24"
"Ajo importado","Cali, Cavasa","5800","6000","5900","2023-02-24"
"Ajo importado","Cali, Santa Elena","5600","6000","5813","2023-02-24"
"Ajo importado","Cartagena, Bazurto","6300","6500","6433","2023-02-24"
"Ajo importado","Cartago (Valle del Cauca)","6500","7000","6767","2023-02-24"
"Ajo importado","Cúcuta, Cenabastos","6000","6500","6208","2023-02-24"
"Ajo importado","Ibagué, Plaza La 21","6500","6500","6500","2023-02-24"
"Ajo importado","Ipiales (Nariño), Ipiales somos todos","6300","6500","6400","2023-02-24"
"Ajo importado","Manizales, Centro Galerías","7000","8000","7333","2023-02-24"
"Ajo importado","Medellín, Central Mayorista de Antioquia","5800","6200","6033","2023-02-24"
"Ajo importado","Medellín, Plaza Minorista ""José María Villa""","5800","6200","5983","2023-02-24"
"Ajo importado","Montería, Mercado del Sur","6000","6000","6000","2023-02-24"
"Ajo importado","Neiva, Surabastos","6000","6500","6300","2023-02-24"
"Ajo importado","Palmira (Valle del Cauca)","6300","6800","6525","2023-02-24"
"Ajo importado","Pasto, El Potrerillo","6500","7500","6917","2023-02-24"
"Ajo importado","Pereira, La 41","6500","8500","7300","2023-02-24"
"Ajo importado","Pereira, Mercasa","6000","7000","6513","2023-02-24"
"Ajo importado","Popayán, Plaza de mercado del barrio Bolívar","6300","6500","6400","2023-02-24"
"Ajo importado","Sincelejo, Nuevo Mercado","5800","6200","6067","2023-02-24"
"Ajo importado","Tuluá (Valle del Cauca)","6500","7000","6738","2023-02-24"
"Ajo importado","Valledupar, Mercabastos","6000","6500","6233","2023-02-24"
"Apio","Arauca (Arauca)","2500","2917","2708","2023-02-24"
"Apio","Armenia, Mercar","900","1000","950","2023-02-24"
"Apio","Barranquilla, Barranquillita","1700","1800","1722","2023-02-24"
"Apio","Barranquilla, Granabastos","1700","1800","1775","2023-02-24"
"Apio","Bogotá, D.C., Corabastos","1500","2100","1622","2023-02-24"
"Apio","Bucaramanga, Centroabastos","1000","1000","1000","2023-02-24"
"Apio","Cali, Cavasa","1529","1647","1574","2023-02-24"
"Apio","Cali, Santa Elena","1353","1588","1451","2023-02-24"
"Apio","Cartagena, Bazurto","1500","1800","1667","2023-02-24"
"Apio","Cartago (Valle del Cauca)","2160","2400","2280","2023-02-24"
"Apio","Chiquinquirá (Boyacá)","900","1250","1083","2023-02-24"
"Apio","Cúcuta, Cenabastos","1133","1467","1317","2023-02-24"
"Apio","Duitama (Boyacá), Mercaplaza","900","1000","967","2023-02-24"
"Apio","Ibagué, Plaza La 21","1440","2400","1973","2023-02-24"
"Apio","Ipiales (Nariño), Ipiales somos todos","2500","2500","2500","2023-02-24"
"Apio","Manizales, Centro Galerías","1920","2240","2080","2023-02-24"
"Apio","Marinilla (Antioquia)","700","1000","883","2023-02-24"
"Apio","Medellín, Central Mayorista de Antioquia","1300","1700","1488","2023-02-24"
"Apio","Medellín, Plaza Minorista ""José María Villa""","1200","1500","1404","2023-02-24"
"Apio","Montería, Mercado del Sur","1500","1800","1608","2023-02-24"
"Apio","Neiva, Surabastos","2000","2600","2229","2023-02-24"
"Apio","Palmira (Valle del Cauca)","2000","2167","2097","2023-02-24"
"Apio","Pamplona (Norte de Santander)","1500","1667","1542","2023-02-24"
"Apio","Pereira, La 41","1917","2500","2264","2023-02-24"
"Apio","Pereira, Mercasa","2000","2833","2382","2023-02-24"
"Apio","Rionegro (Antioquia)","1300","1700","1517","2023-02-24"
"Apio","Santa Marta (Magdalena)","2000","2667","2373","2023-02-24"
"Apio","Sincelejo, Nuevo Mercado","1400","1600","1492","2023-02-24"
"Apio","Tibasosa (Boyacá), Coomproriente","900","1000","975","2023-02-24"
"Apio","Tuluá (Valle del Cauca)","1833","2167","2017","2023-02-24"
"Apio","Tunja, Complejo de Servicios del Sur","1000","1250","1100","2023-02-24"
"Apio","Valledupar, Mercabastos","1667","2000","1906","2023-02-24"
"Apio","Villavicencio, CAV","2000","2500","2250","2023-02-24"
"Arveja verde en vaina","Arauca (Arauca)","7761","8043","7848","2023-02-24"
"Arveja verde en vaina","Armenia, Mercar","4800","6000","5333","2023-02-24"
"Arveja verde en vaina","Barranquilla, Barranquillita","9400","9500","9478","2023-02-24"
"Arveja verde en vaina","Barranquilla, Granabastos","9000","9200","9067","2023-02-24"
"Arveja verde en vaina","Bogotá, D.C., Corabastos","5600","7800","6767","2023-02-24"
"Arveja verde en vaina","Bucaramanga, Centroabastos","5600","6600","5932","2023-02-24"
"Arveja verde en vaina","Cartago (Valle del Cauca)","5200","6560","6027","2023-02-24"
"Arveja verde en vaina","Chiquinquirá (Boyacá)","6600","7200","6933","2023-02-24"
"Arveja verde en vaina","Cúcuta, Cenabastos","6000","7000","6302","2023-02-24"
"Arveja verde en vaina","Duitama (Boyacá), Mercaplaza","6400","6600","6533","2023-02-24"
"Arveja verde en vaina","El Carmen de Viboral (Antioquia)","4300","4500","4400","2023-02-24"
"Arveja verde en vaina","El Santuario (Antioquia)","3800","5000","4383","2023-02-24"
"Arveja verde en vaina","Ibagué, Plaza La 21","4800","5600","5336","2023-02-24"
"Arveja verde en vaina","La Ceja (Antioquia)","4800","6000","5233","2023-02-24"
"Arveja verde en vaina","Manizales, Centro Galerías","6000","7000","6583","2023-02-24"
"Arveja verde en vaina","Medellín, Central Mayorista de Antioquia","3600","5500","4406","2023-02-24"
"Arveja verde en vaina","Medellín, Plaza Minorista ""José María Villa""","4000","5800","4910","2023-02-24"
"Arveja verde en vaina","Neiva, Surabastos","4640","5200","4982","2023-02-24"
"Arveja verde en vaina","Palmira (Valle del Cauca)","5500","5800","5688","2023-02-24"
"Arveja verde en vaina","Pamplona (Norte de Santander)","5833","7000","6408","2023-02-24"
"Arveja verde en vaina","Pereira, La 41","5600","6000","5900","2023-02-24"
"Arveja verde en vaina","Pereira, Mercasa","5440","6400","5890","2023-02-24"
"Arveja verde en vaina","Rionegro (Antioquia)","4000","4700","4383","2023-02-24"
"Arveja verde en vaina","San Gil (Santander)","6400","8000","7000","2023-02-24"
"Arveja verde en vaina","San Vicente (Antioquia)","4000","4000","4000","2023-02-24"
"Arveja verde en vaina","Socorro (Santander)","6800","7200","7000","2023-02-24"
"Arveja verde en vaina","Sonsón (Antioquia)","4200","4500","4375","2023-02-24"
"Arveja verde en vaina","Tibasosa (Boyacá), Coomproriente","6000","6600","6300","2023-02-24"
"Arveja verde en vaina","Tuluá (Valle del Cauca)","6400","6800","6613","2023-02-24"
"Arveja verde en vaina","Tunja, Complejo de Servicios del Sur","5200","7400","5950","2023-02-24"
"Arveja verde en vaina","Villavicencio, CAV","6000","7000","6417","2023-02-24"
"Arveja verde en vaina","Yopal (Casanare)","6250","6354","6302","2023-02-24"
"Arveja verde en vaina pastusa","Bogotá, D.C., Corabastos","5600","6600","6007","2023-02-24"
"Arveja verde en vaina pastusa","Cali, Cavasa","5600","6000","5800","2023-02-24"
"Arveja verde en vaina pastusa","Cali, Santa Elena","5600","6000","5800","2023-02-24"
"Arveja verde en vaina pastusa","La Unión (Nariño)","4800","5000","4850","2023-02-24"
"Arveja verde en vaina pastusa","Medellín, Central Mayorista de Antioquia","4700","4800","4767","2023-02-24"
"Arveja verde en vaina pastusa","Pasto, El Potrerillo","4600","5200","4917","2023-02-24"
"Arveja verde en vaina pastusa","Popayán, Plaza de mercado del barrio Bolívar","5000","5600","5313","2023-02-24"
"Berenjena","Barranquilla, Barranquillita","2800","3000","2944","2023-02-24"
"Berenjena","Bogotá, D.C., Corabastos","5000","5500","5196","2023-02-24"
"Berenjena","Manizales, Centro Galerías","3000","3000","3000","2023-02-24"
"Berenjena","Medellín, Central Mayorista de Antioquia","4000","4900","4425","2023-02-24"
"Berenjena","Montería, Mercado del Sur","1846","2154","1936","2023-02-24"
"Berenjena","Pereira, Mercasa","4000","5000","4458","2023-02-24"
"Berenjena","Sincelejo, Nuevo Mercado","2500","2833","2602","2023-02-24"
"Brócoli","Armenia, Mercar","1800","1800","1800","2023-02-24"
"Brócoli","Barranquilla, Barranquillita","8000","8000","8000","2023-02-24"
